"name","param","est","se","N","bic","rr","rr_low","rr_high"
"2017-2019","commune6106",-0.117024713288984,0.00437992064343848,11772,59250.300165722,-11.043679114089,-11.8040689932736,-10.2767334588978
"2017-2019","commune6107",-0.23172576877762,0.00311236557126063,11772,59250.300165722,-20.6836396290045,-21.1660153881541,-20.1983122700575
"2017-2019","commune6108",-0.0681516218560577,0.00430868223247286,11772,59250.300165722,-6.58811699914298,-7.37366032343184,-5.79591165715496
"2017-2019","commune6109",-0.0901984068356821,0.00301625289950113,11772,59250.300165722,-8.62501269358872,-9.16361479395884,-8.08321702467374
"2017-2019","commune6110",-0.186817091104741,0.00427926952896264,11772,59250.300165722,-17.0404537101453,-17.7333561011682,-16.3417152511764
"2017-2019","commune6111",-0.140131085157733,0.00400206533357124,11772,59250.300165722,-13.0755717093705,-13.7547438899204,-12.3910511204368
"2017-2019","commune6112",-0.110218530540544,0.00319404563484018,11772,59250.300165722,-10.4361610432307,-10.9951087574693,-9.87370315620399
"2017-2019","commune6113",-0.107034757477412,0.00240908016802325,11772,59250.300165722,-10.1505556952737,-10.573806504857,-9.72530165553147
"2017-2019","commune6114",-0.224091312022529,0.00292797081629578,11772,59250.300165722,-20.0757849379995,-20.5331422441766,-19.6157953935356
"2017-2019","commune6115",-0.124880230446488,0.00327696826108143,11772,59250.300165722,-11.7397394825556,-12.3048059711091,-11.1710319719368
"2017-2019","commune6116",-0.200741502158613,0.00388199769520102,11772,59250.300165722,-18.1876112518868,-18.8077362716875,-17.562749881324
"2017-2019","commune6117",-0.195545876704593,0.00292097648667721,11772,59250.300165722,-17.7614385643149,-18.2309185012469,-17.2892630925041
"2017-2019","commune6201",-0.370372252520824,0.00604095955100254,11772,59250.300165722,-30.9522749106185,-31.7649984266902,-30.1298713256914
"2017-2019","commune6202",0.0173289486613972,0.00125450893738336,11772,59250.300165722,1.74799659547354,1.4981221303847,1.99848621724701
"2017-2019","commune6203",-0.199608499179341,0.00261090126771057,11772,59250.300165722,-18.0948650407485,-18.5129330174449,-17.6746521735852
"2017-2019","commune6204",-0.18707196117055,0.00161079373656993,11772,59250.300165722,-17.0615949209223,-17.3230314661293,-16.7993316755063
"2017-2019","commune6205",-0.499257792060286,0.00460681070567145,11772,59250.300165722,-39.301900131414,-39.8474975561277,-38.751354009011
"2017-2019","commune6206",-0.352495517283002,0.00613827069838965,11772,59250.300165722,-29.7068279152371,-30.5474588519136,-28.8560222555049
"2017-2019","commune6301",-0.137626973652865,0.00299715381808315,11772,59250.300165722,-12.8576304877583,-13.3680408447515,-12.3442129410968
"2017-2019","commune6302",-0.0433810976685958,0.00332680252705702,11772,59250.300165722,-4.24535981779432,-4.86769990496552,-3.61894848264832
"2017-2019","commune6303",-0.192933058621149,0.00348201376025288,11772,59250.300165722,-17.5462832053351,-18.10709308968,-16.9816328452
"2017-2019","commune6304",-0.321314341691854,0.00413630233381293,11772,59250.300165722,-27.4804743945851,-28.0660244742163,-26.8901578761015
"2017-2019","commune6305",-0.126638138096916,0.00336215566694218,11772,59250.300165722,-11.8947565769599,-12.4734458972707,-11.3122412025691
"2017-2019","commune6306",-0.271255093427766,0.00316351455825588,11772,59250.300165722,-23.7578017240442,-24.2290780187522,-23.2835942079634
"2017-2019","commune6307",-0.253845734234175,0.00177703140274491,11772,59250.300165722,-22.4188526033234,-22.6885962794703,-22.1481677768763
"2017-2019","commune6308",-0.0386837627502732,0.00341624224378051,11772,59250.300165722,-3.79451013589605,-4.43653435987986,-3.14817259927314
"2017-2019","commune6309",-0.360876167117215,0.00370532971760398,11772,59250.300165722,-30.2934687270345,-30.7978748353165,-29.7853860622672
"2017-2019","commune6310",-0.0879936551205905,0.00285381732064001,11772,59250.300165722,-8.42333128659105,-8.93413381578505,-7.90966358700156
"2017-2019","commune7101",-0.0659289917947363,0.00367554226879934,11772,59250.300165722,-6.38026603756967,-7.05228494512149,-5.70338838322843
"2017-2019","commune7102",-0.10830157145969,0.0069905482893837,11772,59250.300165722,-10.2643061620656,-11.4854327749803,-9.02633316723292
"2017-2019","commune7103",-0.251007875376785,0.0058590533391174,11772,59250.300165722,-22.1983755636239,-23.0867190265079,-21.299771790712
"2017-2019","commune7104",-0.383335301424874,0.00509975520044949,11772,59250.300165722,-31.8415675227816,-32.5194529581681,-31.156872292815
"2017-2019","commune7105",-0.285417545146682,0.00371195020399761,11772,59250.300165722,-24.8299680037299,-25.3748771127615,-24.2810799942207
"2017-2019","commune7106",-0.203277596957494,0.00489946809728862,11772,59250.300165722,-18.3948323482359,-19.1747326346272,-17.6074066372276
