"codigo_comuna","income_mean","perc_occupancy","perc_less_highschool","perc_FFAA","perc_fonasa_A","perc_fonasa_B","perc_fonasa_C","perc_fonasa_D","perc_isapre","perc_woodCooking","perc_woodHeating","perc_woodWarmWater"
"10204",3413.86112325984,42.3728813559322,62.4454148471616,0,26.2008733624454,27.292576419214,18.7772925764192,7.86026200873363,6.33187772925764,22.4890829694323,91.0480349344978,0
"10205",4758.13814173391,51.8181209401996,59.5824588534187,0.468227424749164,30.2954292084727,32.4526198439242,9.24191750278707,5.49052396878484,13.216276477146,23.3088477140664,99.5943427255783,0.416620984541169
"10206",3117.05956199955,42.7707199032063,61.8852459016393,0,62.9098360655738,23.6168032786885,11.577868852459,0,0.973360655737705,89.2930327868852,100,71.1065573770492
"10207",2838.88490543569,45.3631010794897,66.660094637224,0,62.039603960396,11.8811881188119,5.86138613861386,3.6039603960396,2.2970297029703,38.544952681388,99.7634069400631,2.12933753943218
"10208",3865.58339179904,44.3504230960677,59.824646609238,0,46.6439751424667,21.3583971532451,9.10239550295248,7.01374384363477,4.68270544854439,40.167684875131,98.2311290611181,22.8547327522303
"10209",2743.20576897358,36.7500341670083,68.2407715330895,0,52.7879392528545,21.560802571777,8.72408823855448,2.19487861656136,1.92883272364483,39.7849462365591,95.5104755570336,1.52976388427004
"10210",3155.13394734412,37.3501577287066,66.2669384818324,0,56.7156980950084,13.1540872920183,12.9370629370629,4.52134072823728,3.24330841572221,55.7349599330224,91.9268030139935,24.4946776701352
"10301",4667.34823637488,52.4765838188657,42.2424034107013,1.58151079181556,30.7072521249992,30.6679638048555,10.432608058471,8.80307820870205,10.0328649916123,28.5983832367817,86.4938180809828,7.129552044464
"10302",4105.21526575718,51.2779083431257,49.7943382530849,0,22.4065362713543,46.5090368903194,15.5484030700668,4.66699678138153,5.63258232235702,54.0043551899347,92.4872973626905,30.5589160416163
"10303",4017.17337200155,43.3243324332433,52.7492447129909,0.192942371160193,31.6273165778116,42.3762376237624,5.43792840822544,10.2157908098502,4.3970550901244,55.5287009063444,93.5599194360524,10.3524672708963
"10304",4206.25667658571,48.684712161647,49.5424579356489,0.77683615819209,34.4430992736077,29.5399515738499,16.6868442292171,8.39386602098467,2.53228410008071,44.2436149312377,95.3143418467584,18.8801571709234
"10305",5335.22861048393,50.4748692775584,46.989835809226,1.04222821203953,38.8050314465409,36.4869721473495,7.26864330637915,6.84636118598383,5.78616352201258,67.4053079103324,91.0675942626471,26.1702310401099
"10306",3236.96249281144,42.6449534717251,66.859756097561,0.16793893129771,69.2213740458015,20,0.458015267175573,0.290076335877863,3.83206106870229,90.0563423176489,96.6346885944876,8.86249428962997
"10307",3284.6764755523,56.4866149215904,62.9761300152362,0.840888188148732,48.1934042832742,34.3713046905794,7.69938247273683,2.92996978058074,1.10366574694521,72.9698962813053,97.773842651151,16.1396407791551
