CODIGO_COMUNA_RESIDENCIA,Year,Quarter,Mortality_Count
10108,2016,3,16
10108,2016,4,14
10108,2017,1,11
10108,2017,2,15
10108,2017,3,16
10108,2017,4,11
10108,2018,1,13
10108,2018,2,16
10108,2018,3,17
10108,2018,4,6
10108,2019,1,16
10108,2019,2,17
10108,2019,3,14
10108,2019,4,12
10109,2015,1,30
10109,2015,2,28
10109,2015,3,24
10109,2015,4,33
10109,2016,1,17
10109,2016,2,19
10109,2016,3,30
10109,2016,4,15
10109,2017,1,23
10109,2017,2,25
10109,2017,3,23
10109,2017,4,30
10109,2018,1,19
10109,2018,2,31
10109,2018,3,35
10109,2018,4,23
10109,2019,1,26
10109,2019,2,38
10109,2019,3,24
10109,2019,4,26
10201,2015,1,33
10201,2015,2,39
10201,2015,3,44
10201,2015,4,39
10201,2016,1,26
10201,2016,2,35
10201,2016,3,43
10201,2016,4,33
10201,2017,1,33
10201,2017,2,58
10201,2017,3,46
10201,2017,4,27
10201,2018,1,36
10201,2018,2,35
10201,2018,3,43
10201,2018,4,26
10201,2019,1,28
10201,2019,2,42
10201,2019,3,43
10201,2019,4,44
10202,2015,1,30
10202,2015,2,19
10202,2015,3,42
10202,2015,4,26
10202,2016,1,31
10202,2016,2,37
10202,2016,3,40
10202,2016,4,28
10202,2017,1,30
10202,2017,2,35
10202,2017,3,38
10202,2017,4,36
10202,2018,1,29
10202,2018,2,45
10202,2018,3,45
10202,2018,4,39
10202,2019,1,45
10202,2019,2,31
10202,2019,3,47
10202,2019,4,41
10203,2015,1,6
10203,2015,2,11
10203,2015,3,15
10203,2015,4,10
10203,2016,1,14
10203,2016,2,13
10203,2016,3,7
10203,2016,4,6
10203,2017,1,9
10203,2017,2,12
10203,2017,3,17
10203,2017,4,11
10203,2018,1,8
10203,2018,2,10
10203,2018,3,12
10203,2018,4,15
10203,2019,1,16
10203,2019,2,11
10203,2019,3,15
10203,2019,4,12
10204,2015,1,3
10204,2015,2,5
10204,2015,3,4
10204,2015,4,4
10204,2016,1,1
10204,2016,2,4
10204,2016,3,1
10204,2016,4,4
10204,2017,1,3
10204,2017,2,4
10204,2017,3,3
10204,2017,4,5
10204,2018,1,5
10204,2018,2,6
10204,2018,3,8
10204,2018,4,9
10204,2019,1,2
10204,2019,2,4
10204,2019,3,4
10204,2019,4,2
10205,2015,1,7
10205,2015,2,11
10205,2015,3,3
10205,2015,4,13
10205,2016,1,11
10205,2016,2,9
10205,2016,3,10
10205,2016,4,11
10205,2017,1,12
10205,2017,2,11
10205,2017,3,16
10205,2017,4,11
10205,2018,1,9
10205,2018,2,13
10205,2018,3,14
10205,2018,4,12
10205,2019,1,13
10205,2019,2,14
10205,2019,3,9
10205,2019,4,10
10206,2015,1,4
10206,2015,2,3
10206,2015,3,2
10206,2015,4,2
10206,2016,1,4
10206,2016,2,6
10206,2016,3,5
10206,2016,4,7
10206,2017,1,2
10206,2017,2,7
10206,2017,3,5
10206,2017,4,6
10206,2018,1,4
10206,2018,2,4
10206,2018,3,9
10206,2018,4,2
10206,2019,1,2
10206,2019,2,4
10206,2019,3,9
10206,2019,4,5
10207,2015,1,2
10207,2015,2,3
10207,2015,3,4
10207,2015,4,6
10207,2016,1,3
10207,2016,2,8
10207,2016,3,4
10207,2016,4,8
10207,2017,1,3
10207,2017,2,6
10207,2017,3,7
10207,2017,4,8
10207,2018,1,5
10207,2018,2,4
10207,2018,3,6
10207,2018,4,9
10207,2019,1,4
10207,2019,2,8
10207,2019,3,2
10207,2019,4,6
10208,2015,1,9
10208,2015,2,12
10208,2015,3,11
10208,2015,4,13
10208,2016,1,5
10208,2016,2,11
10208,2016,3,11
10208,2016,4,12
10208,2017,1,10
10208,2017,2,23
10208,2017,3,19
10208,2017,4,10
10208,2018,1,5
10208,2018,2,9
10208,2018,3,20
10208,2018,4,8
10208,2019,1,13
10208,2019,2,13
10208,2019,3,20
10208,2019,4,9
10209,2015,1,7
10209,2015,2,9
10209,2015,3,9
10209,2015,4,8
10209,2016,1,6
10209,2016,2,5
10209,2016,3,10
10209,2016,4,8
10209,2017,1,6
10209,2017,2,8
10209,2017,3,13
10209,2017,4,8
10209,2018,1,8
10209,2018,2,14
10209,2018,3,14
10209,2018,4,8
10209,2019,1,10
10209,2019,2,16
10209,2019,3,13
10209,2019,4,6
10210,2015,1,11
10210,2015,2,10
10210,2015,3,9
10210,2015,4,9
10210,2016,1,8
10210,2016,2,6
10210,2016,3,10
10210,2016,4,14
10210,2017,1,2
10210,2017,2,13
10210,2017,3,15
10210,2017,4,10
10210,2018,1,9
10210,2018,2,10
10210,2018,3,9
10210,2018,4,6
10210,2019,1,10
10210,2019,2,9
10210,2019,3,11
10210,2019,4,8
10301,2015,1,132
10301,2015,2,145
10301,2015,3,174
10301,2015,4,145
10301,2016,1,115
10301,2016,2,151
10301,2016,3,173
10301,2016,4,153
10301,2017,1,123
10301,2017,2,147
10301,2017,3,152
10301,2017,4,137
10301,2018,1,142
10301,2018,2,135
10301,2018,3,156
10301,2018,4,150
10301,2019,1,106
10301,2019,2,130
10301,2019,3,159
10301,2019,4,137
10302,2015,1,7
10302,2015,2,8
10302,2015,3,9
10302,2015,4,8
10302,2016,1,10
10302,2016,2,5
10302,2016,3,6
10302,2016,4,8
10302,2017,1,9
10302,2017,2,9
10302,2017,3,7
10302,2017,4,11
10302,2018,1,7
10302,2018,2,3
10302,2018,3,10
10302,2018,4,3
10302,2019,1,5
10302,2019,2,6
10302,2019,3,10
10302,2019,4,9
10303,2015,1,23
10303,2015,2,22
10303,2015,3,27
10303,2015,4,22
10303,2016,1,12
10303,2016,2,18
10303,2016,3,28
10303,2016,4,18
10303,2017,1,29
10303,2017,2,31
10303,2017,3,32
10303,2017,4,16
10303,2018,1,19
10303,2018,2,24
10303,2018,3,26
10303,2018,4,21
10303,2019,1,19
10303,2019,2,20
10303,2019,3,26
10303,2019,4,17
10304,2015,1,6
10304,2015,2,6
10304,2015,3,11
10304,2015,4,9
10304,2016,1,9
10304,2016,2,7
10304,2016,3,13
10304,2016,4,7
10304,2017,1,13
10304,2017,2,11
10304,2017,3,13
10304,2017,4,19
10304,2018,1,7
10304,2018,2,10
10304,2018,3,15
10304,2018,4,9
10304,2019,1,9
10304,2019,2,11
10304,2019,3,12
10304,2019,4,12
10305,2015,1,17
10305,2015,2,14
10305,2015,3,18
10305,2015,4,11
10305,2016,1,16
10305,2016,2,9
10305,2016,3,14
10305,2016,4,14
10305,2017,1,12
10305,2017,2,13
10305,2017,3,18
10305,2017,4,20
10305,2018,1,12
10305,2018,2,19
10305,2018,3,18
10305,2018,4,24
10305,2019,1,11
10305,2019,2,14
10305,2019,3,21
10305,2019,4,10
10306,2015,1,4
10306,2015,2,4
10306,2015,3,9
10306,2015,4,6
10306,2016,1,6
10306,2016,2,8
10306,2016,3,13
10306,2016,4,12
10306,2017,1,6
10306,2017,2,7
10306,2017,3,13
10306,2017,4,5
10306,2018,1,6
10306,2018,2,11
10306,2018,3,8
10306,2018,4,14
10306,2019,1,13
10306,2019,2,16
10306,2019,3,7
10306,2019,4,2
10307,2015,1,11
10307,2015,2,7
10307,2015,3,10
10307,2015,4,9
10307,2016,1,7
10307,2016,2,9
10307,2016,3,15
10307,2016,4,10
10307,2017,1,14
10307,2017,2,10
10307,2017,3,18
10307,2017,4,7
10307,2018,1,8
10307,2018,2,11
10307,2018,3,15
10307,2018,4,10
10307,2019,1,17
10307,2019,2,16
10307,2019,3,8
10307,2019,4,13
10401,2015,1,2
10401,2015,2,3
10401,2015,3,2
10401,2015,4,1
10401,2016,1,5
10401,2016,2,2
10401,2016,3,4
10401,2016,4,1
10401,2017,1,1
10401,2017,2,1
10401,2017,3,4
10401,2017,4,2
10401,2018,1,4
10401,2018,2,2
10401,2018,3,8
10401,2018,4,3
10401,2019,1,4
10401,2019,2,4
10401,2019,3,2
10401,2019,4,7
10402,2015,1,2
10402,2015,2,2
10402,2015,3,3
10402,2015,4,1
10402,2016,1,1
10402,2016,2,1
10402,2016,3,2
10402,2017,1,1
10402,2017,2,2
10402,2017,3,1
10402,2017,4,1
10402,2018,2,1
10402,2018,3,2
10402,2018,4,3
10402,2019,1,2
10402,2019,2,4
10402,2019,3,1
10402,2019,4,4
10403,2015,1,6
10403,2015,2,3
10403,2015,3,3
10403,2015,4,8
10403,2016,1,6
10403,2016,2,9
10403,2016,3,9
10403,2016,4,4
10403,2017,1,6
10403,2017,2,5
10403,2017,3,10
10403,2017,4,8
10403,2018,1,3
10403,2018,2,10
10403,2018,3,5
10403,2018,4,7
10403,2019,1,8
10403,2019,2,7
10403,2019,3,10
10403,2019,4,4
10404,2015,1,2
10404,2015,2,1
10404,2015,3,1
10404,2015,4,1
10404,2016,1,2
10404,2016,3,2
10404,2016,4,2
10404,2017,1,1
10404,2017,2,1
10404,2017,3,1
10404,2018,2,1
10404,2018,3,2
10404,2019,2,1
10404,2019,3,2
11101,2015,1,31
11101,2015,2,14
11101,2015,3,32
11101,2015,4,26
11101,2016,1,22
11101,2016,2,25
11101,2016,3,29
11101,2016,4,28
11101,2017,1,28
11101,2017,2,36
11101,2017,3,34
11101,2017,4,37
11101,2018,1,28
11101,2018,2,32
11101,2018,3,34
11101,2018,4,42
11101,2019,1,22
11101,2019,2,32
11101,2019,3,33
11101,2019,4,30
11102,2015,3,1
11102,2015,4,1
11102,2017,2,2
11102,2018,1,1
11102,2018,2,1
11102,2018,4,1
11102,2019,2,1
11102,2019,4,2
11201,2015,1,9
11201,2015,2,12
11201,2015,3,13
11201,2015,4,12
11201,2016,1,8
11201,2016,2,8
11201,2016,3,18
11201,2016,4,12
11201,2017,1,10
11201,2017,2,16
11201,2017,3,19
11201,2017,4,12
11201,2018,1,15
11201,2018,2,9
11201,2018,3,16
11201,2018,4,9
11201,2019,1,13
11201,2019,2,17
11201,2019,3,13
11201,2019,4,11
11202,2015,1,2
11202,2015,2,1
11202,2015,3,6
11202,2015,4,2
11202,2016,2,1
11202,2016,3,1
11202,2016,4,2
11202,2017,1,3
11202,2017,2,4
11202,2017,3,7
11202,2017,4,3
11202,2018,1,3
11202,2018,2,4
11202,2018,3,3
11202,2019,1,4
11202,2019,2,7
11202,2019,3,3
11202,2019,4,5
11203,2015,1,1
11203,2015,3,1
11203,2016,1,2
11203,2016,2,1
11203,2017,3,1
11203,2018,2,1
11203,2018,3,1
11203,2018,4,2
11203,2019,1,4
11203,2019,3,1
11301,2015,2,2
11301,2015,3,1
11301,2015,4,2
11301,2016,1,1
11301,2016,2,1
11301,2017,1,3
11301,2017,2,2
11301,2017,3,1
11301,2017,4,1
11301,2018,1,2
11301,2018,2,2
11301,2018,3,3
11301,2018,4,1
11301,2019,3,1
11301,2019,4,1
11302,2015,2,1
11302,2015,4,2
11303,2015,4,1
11303,2018,1,1
11303,2018,3,1
11303,2019,1,1
11303,2019,2,1
11401,2015,1,4
11401,2015,2,5
11401,2015,3,6
11401,2015,4,5
11401,2016,1,4
11401,2016,2,3
11401,2016,3,2
11401,2016,4,1
11401,2017,2,5
11401,2017,3,5
11401,2017,4,6
11401,2018,1,6
11401,2018,2,3
11401,2018,3,3
11401,2018,4,6
11401,2019,1,3
11401,2019,2,2
11401,2019,3,2
11401,2019,4,2
11402,2015,1,6
11402,2015,2,4
11402,2015,3,3
11402,2015,4,3
11402,2016,1,5
11402,2016,2,3
11402,2016,3,4
11402,2016,4,3
11402,2017,1,2
11402,2017,2,2
11402,2017,3,3
11402,2017,4,4
11402,2018,1,2
11402,2018,3,1
11402,2018,4,1
11402,2019,1,4
11402,2019,2,2
11402,2019,4,1
12101,2015,1,90
12101,2015,2,86
12101,2015,3,110
12101,2015,4,98
12101,2016,1,91
12101,2016,2,101
12101,2016,3,122
12101,2016,4,111
12101,2017,1,102
12101,2017,2,112
12101,2017,3,128
12101,2017,4,110
12101,2018,1,104
12101,2018,2,126
12101,2018,3,132
12101,2018,4,105
12101,2019,1,92
12101,2019,2,118
12101,2019,3,152
12101,2019,4,91
12104,2018,2,1
12201,2016,4,1
12201,2017,3,1
12201,2019,1,1
12202,2015,2,1
12301,2015,1,2
12301,2015,2,4
12301,2015,3,9
12301,2015,4,5
12301,2016,1,3
12301,2016,2,6
12301,2016,3,2
12301,2016,4,5
12301,2017,1,5
12301,2017,2,2
12301,2017,3,3
12301,2017,4,6
12301,2018,1,7
12301,2018,2,5
12301,2018,3,3
12301,2018,4,2
12301,2019,1,7
12301,2019,2,5
12301,2019,3,7
12301,2019,4,3
12302,2019,3,2
12401,2015,1,17
12401,2015,2,16
12401,2015,3,18
12401,2015,4,23
12401,2016,1,16
12401,2016,2,16
12401,2016,3,18
12401,2016,4,20
12401,2017,1,19
12401,2017,2,26
12401,2017,3,19
12401,2017,4,25
12401,2018,1,22
12401,2018,2,17
12401,2018,3,20
12401,2018,4,21
12401,2019,1,26
12401,2019,2,25
12401,2019,3,15
12401,2019,4,21
12402,2016,4,1
13101,2015,1,138
13101,2015,2,197
13101,2015,3,237
13101,2015,4,201
13101,2016,1,163
13101,2016,2,199
13101,2016,3,255
13101,2016,4,184
13101,2017,1,170
13101,2017,2,258
13101,2017,3,209
13101,2017,4,149
13101,2018,1,167
13101,2018,2,199
13101,2018,3,219
13101,2018,4,215
13101,2019,1,176
13101,2019,2,234
13101,2019,3,250
13101,2019,4,194
13102,2015,1,47
13102,2015,2,66
13102,2015,3,60
13102,2015,4,52
13102,2016,1,53
13102,2016,2,50
13102,2016,3,72
13102,2016,4,50
13102,2017,1,56
13102,2017,2,59
13102,2017,3,68
13102,2017,4,48
13102,2018,1,42
13102,2018,2,50
13102,2018,3,69
13102,2018,4,58
13102,2019,1,39
13102,2019,2,64
13102,2019,3,64
13102,2019,4,55
13103,2015,1,79
13103,2015,2,117
13103,2015,3,100
13103,2015,4,97
13103,2016,1,95
13103,2016,2,104
13103,2016,3,133
13103,2016,4,82
13103,2017,1,84
13103,2017,2,123
13103,2017,3,140
13103,2017,4,99
13103,2018,1,77
13103,2018,2,111
13103,2018,3,129
13103,2018,4,113
13103,2019,1,93
13103,2019,2,113
13103,2019,3,130
13103,2019,4,112
13104,2015,1,133
13104,2015,2,121
13104,2015,3,141
13104,2015,4,115
13104,2016,1,121
13104,2016,2,114
13104,2016,3,148
13104,2016,4,111
13104,2017,1,117
13104,2017,2,141
13104,2017,3,167
13104,2017,4,123
13104,2018,1,102
13104,2018,2,145
13104,2018,3,173
13104,2018,4,127
13104,2019,1,99
13104,2019,2,155
13104,2019,3,139
13104,2019,4,132
13105,2015,1,104
13105,2015,2,127
13105,2015,3,134
13105,2015,4,128
13105,2016,1,110
13105,2016,2,127
13105,2016,3,127
13105,2016,4,101
13105,2017,1,96
13105,2017,2,127
13105,2017,3,173
13105,2017,4,126
13105,2018,1,112
13105,2018,2,116
13105,2018,3,125
13105,2018,4,115
13105,2019,1,119
13105,2019,2,164
13105,2019,3,140
13105,2019,4,101
13106,2015,1,100
13106,2015,2,110
13106,2015,3,142
13106,2015,4,128
13106,2016,1,77
13106,2016,2,126
13106,2016,3,152
13106,2016,4,88
13106,2017,1,88
13106,2017,2,133
13106,2017,3,147
13106,2017,4,84
13106,2018,1,82
13106,2018,2,120
13106,2018,3,154
13106,2018,4,114
13106,2019,1,87
13106,2019,2,133
13106,2019,3,154
13106,2019,4,103
13107,2015,1,44
13107,2015,2,29
13107,2015,3,64
13107,2015,4,42
13107,2016,1,30
13107,2016,2,54
13107,2016,3,56
13107,2016,4,54
13107,2017,1,36
13107,2017,2,58
13107,2017,3,62
13107,2017,4,32
13107,2018,1,43
13107,2018,2,49
13107,2018,3,74
13107,2018,4,62
13107,2019,1,49
13107,2019,2,69
13107,2019,3,68
13107,2019,4,64
13108,2015,1,106
13108,2015,2,124
13108,2015,3,143
13108,2015,4,122
13108,2016,1,98
13108,2016,2,117
13108,2016,3,166
13108,2016,4,108
13108,2017,1,132
13108,2017,2,129
13108,2017,3,134
13108,2017,4,95
13108,2018,1,97
13108,2018,2,104
13108,2018,3,131
13108,2018,4,105
13108,2019,1,92
13108,2019,2,123
13108,2019,3,124
13108,2019,4,127
13109,2015,1,106
13109,2015,2,120
13109,2015,3,119
13109,2015,4,107
13109,2016,1,108
13109,2016,2,127
13109,2016,3,142
13109,2016,4,114
13109,2017,1,96
13109,2017,2,127
13109,2017,3,148
13109,2017,4,107
13109,2018,1,92
13109,2018,2,129
13109,2018,3,130
13109,2018,4,106
13109,2019,1,79
13109,2019,2,124
13109,2019,3,139
13109,2019,4,129
13110,2015,1,197
13110,2015,2,257
13110,2015,3,275
13110,2015,4,227
13110,2016,1,221
13110,2016,2,288
13110,2016,3,309
13110,2016,4,217
13110,2017,1,237
13110,2017,2,279
13110,2017,3,312
13110,2017,4,262
13110,2018,1,216
13110,2018,2,280
13110,2018,3,309
13110,2018,4,282
13110,2019,1,265
13110,2019,2,341
13110,2019,3,361
13110,2019,4,261
13111,2015,1,101
13111,2015,2,87
13111,2015,3,102
13111,2015,4,85
13111,2016,1,80
13111,2016,2,103
13111,2016,3,108
13111,2016,4,92
13111,2017,1,79
13111,2017,2,103
13111,2017,3,139
13111,2017,4,69
13111,2018,1,84
13111,2018,2,78
13111,2018,3,118
13111,2018,4,85
13111,2019,1,86
13111,2019,2,117
13111,2019,3,134
13111,2019,4,87
13112,2015,1,64
13112,2015,2,71
13112,2015,3,88
13112,2015,4,67
13112,2016,1,63
13112,2016,2,85
13112,2016,3,97
13112,2016,4,57
13112,2017,1,62
13112,2017,2,102
13112,2017,3,94
13112,2017,4,72
13112,2018,1,75
13112,2018,2,99
13112,2018,3,112
13112,2018,4,85
13112,2019,1,80
13112,2019,2,106
13112,2019,3,117
13112,2019,4,89
13113,2015,1,88
13113,2015,2,116
13113,2015,3,111
13113,2015,4,90
13113,2016,1,86
13113,2016,2,110
13113,2016,3,119
13113,2016,4,100
13113,2017,1,102
13113,2017,2,112
13113,2017,3,116
13113,2017,4,85
13113,2018,1,96
13113,2018,2,103
13113,2018,3,122
13113,2018,4,99
13113,2019,1,75
13113,2019,2,107
13113,2019,3,131
13113,2019,4,113
13114,2015,1,269
13114,2015,2,317
13114,2015,3,340
13114,2015,4,310
13114,2016,1,295
13114,2016,2,295
13114,2016,3,341
13114,2016,4,275
13114,2017,1,302
13114,2017,2,375
13114,2017,3,360
13114,2017,4,268
13114,2018,1,262
13114,2018,2,364
13114,2018,3,393
13114,2018,4,306
13114,2019,1,282
13114,2019,2,367
13114,2019,3,398
13114,2019,4,329
13115,2015,1,39
13115,2015,2,55
13115,2015,3,59
13115,2015,4,42
13115,2016,1,41
13115,2016,2,55
13115,2016,3,49
13115,2016,4,54
13115,2017,1,42
13115,2017,2,54
13115,2017,3,56
13115,2017,4,38
13115,2018,1,51
13115,2018,2,54
13115,2018,3,68
13115,2018,4,59
13115,2019,1,57
13115,2019,2,59
13115,2019,3,54
13115,2019,4,62
13116,2015,1,86
13116,2015,2,81
13116,2015,3,116
13116,2015,4,88
13116,2016,1,84
13116,2016,2,102
13116,2016,3,114
13116,2016,4,75
13116,2017,1,73
13116,2017,2,113
13116,2017,3,114
13116,2017,4,78
13116,2018,1,81
13116,2018,2,94
13116,2018,3,104
13116,2018,4,87
13116,2019,1,89
13116,2019,2,106
13116,2019,3,103
13116,2019,4,86
13117,2015,1,68
13117,2015,2,67
13117,2015,3,99
13117,2015,4,68
13117,2016,1,76
13117,2016,2,83
13117,2016,3,110
13117,2016,4,64
13117,2017,1,70
13117,2017,2,96
13117,2017,3,112
13117,2017,4,84
13117,2018,1,71
13117,2018,2,81
13117,2018,3,96
13117,2018,4,80
13117,2019,1,73
13117,2019,2,115
13117,2019,3,102
13117,2019,4,88
13118,2015,1,99
13118,2015,2,93
13118,2015,3,115
13118,2015,4,102
13118,2016,1,92
13118,2016,2,126
13118,2016,3,156
13118,2016,4,109
13118,2017,1,114
13118,2017,2,146
13118,2017,3,149
13118,2017,4,111
13118,2018,1,104
13118,2018,2,97
13118,2018,3,143
13118,2018,4,111
13118,2019,1,111
13118,2019,2,116
13118,2019,3,140
13118,2019,4,117
13119,2015,1,215
13119,2015,2,268
13119,2015,3,325
13119,2015,4,266
13119,2016,1,240
13119,2016,2,298
13119,2016,3,328
13119,2016,4,266
13119,2017,1,276
13119,2017,2,345
13119,2017,3,363
13119,2017,4,276
13119,2018,1,237
13119,2018,2,303
13119,2018,3,340
13119,2018,4,261
13119,2019,1,236
13119,2019,2,326
13119,2019,3,351
13119,2019,4,290
13120,2015,1,191
13120,2015,2,258
13120,2015,3,304
13120,2015,4,243
13120,2016,1,223
13120,2016,2,274
13120,2016,3,273
13120,2016,4,223
13120,2017,1,231
13120,2017,2,272
13120,2017,3,274
13120,2017,4,222
13120,2018,1,183
13120,2018,2,243
13120,2018,3,285
13120,2018,4,220
13120,2019,1,222
13120,2019,2,274
13120,2019,3,286
13120,2019,4,259
13121,2015,1,102
13121,2015,2,109
13121,2015,3,140
13121,2015,4,124
13121,2016,1,80
13121,2016,2,111
13121,2016,3,112
13121,2016,4,114
13121,2017,1,117
13121,2017,2,124
13121,2017,3,151
13121,2017,4,116
13121,2018,1,93
13121,2018,2,109
13121,2018,3,133
13121,2018,4,105
13121,2019,1,107
13121,2019,2,118
13121,2019,3,135
13121,2019,4,112
13122,2015,1,124
13122,2015,2,140
13122,2015,3,177
13122,2015,4,142
13122,2016,1,124
13122,2016,2,132
13122,2016,3,154
13122,2016,4,136
13122,2017,1,133
13122,2017,2,169
13122,2017,3,168
13122,2017,4,130
13122,2018,1,123
13122,2018,2,166
13122,2018,3,214
13122,2018,4,142
13122,2019,1,148
13122,2019,2,142
13122,2019,3,167
13122,2019,4,141
13123,2015,1,173
13123,2015,2,211
13123,2015,3,241
13123,2015,4,169
13123,2016,1,176
13123,2016,2,201
13123,2016,3,207
13123,2016,4,170
13123,2017,1,195
13123,2017,2,217
13123,2017,3,233
13123,2017,4,189
13123,2018,1,195
13123,2018,2,211
13123,2018,3,230
13123,2018,4,157
13123,2019,1,189
13123,2019,2,169
13123,2019,3,227
13123,2019,4,207
13124,2015,1,74
13124,2015,2,111
13124,2015,3,116
13124,2015,4,107
13124,2016,1,96
13124,2016,2,108
13124,2016,3,165
13124,2016,4,98
13124,2017,1,98
13124,2017,2,126
13124,2017,3,158
13124,2017,4,112
13124,2018,1,107
13124,2018,2,123
13124,2018,3,142
13124,2018,4,103
13124,2019,1,103
13124,2019,2,137
13124,2019,3,160
13124,2019,4,126
13125,2015,1,59
13125,2015,2,54
13125,2015,3,53
13125,2015,4,66
13125,2016,1,62
13125,2016,2,69
13125,2016,3,72
13125,2016,4,58
13125,2017,1,52
13125,2017,2,59
13125,2017,3,70
13125,2017,4,59
13125,2018,1,52
13125,2018,2,55
13125,2018,3,81
13125,2018,4,60
13125,2019,1,54
13125,2019,2,74
13125,2019,3,77
13125,2019,4,68
13126,2015,1,118
13126,2015,2,137
13126,2015,3,136
13126,2015,4,105
13126,2016,1,97
13126,2016,2,128
13126,2016,3,142
13126,2016,4,85
13126,2017,1,118
13126,2017,2,134
13126,2017,3,142
13126,2017,4,101
13126,2018,1,89
13126,2018,2,130
13126,2018,3,150
13126,2018,4,110
13126,2019,1,111
13126,2019,2,129
13126,2019,3,135
13126,2019,4,126
13127,2015,1,110
13127,2015,2,135
13127,2015,3,176
13127,2015,4,140
13127,2016,1,124
13127,2016,2,149
13127,2016,3,170
13127,2016,4,134
13127,2017,1,118
13127,2017,2,148
13127,2017,3,200
13127,2017,4,125
13127,2018,1,122
13127,2018,2,167
13127,2018,3,181
13127,2018,4,144
13127,2019,1,137
13127,2019,2,132
13127,2019,3,187
13127,2019,4,123
13128,2015,1,57
13128,2015,2,84
13128,2015,3,106
13128,2015,4,59
13128,2016,1,61
13128,2016,2,84
13128,2016,3,111
13128,2016,4,85
13128,2017,1,83
13128,2017,2,110
13128,2017,3,84
13128,2017,4,77
13128,2018,1,69
13128,2018,2,111
13128,2018,3,100
13128,2018,4,87
13128,2019,1,68
13128,2019,2,93
13128,2019,3,110
13128,2019,4,69
13129,2015,1,103
13129,2015,2,94
13129,2015,3,117
13129,2015,4,100
13129,2016,1,93
13129,2016,2,106
13129,2016,3,120
13129,2016,4,99
13129,2017,1,81
13129,2017,2,106
13129,2017,3,122
13129,2017,4,91
13129,2018,1,90
13129,2018,2,105
13129,2018,3,132
13129,2018,4,79
13129,2019,1,97
13129,2019,2,128
13129,2019,3,120
13129,2019,4,72
13130,2015,1,136
13130,2015,2,125
13130,2015,3,144
13130,2015,4,126
13130,2016,1,91
13130,2016,2,149
13130,2016,3,155
13130,2016,4,103
13130,2017,1,142
13130,2017,2,169
13130,2017,3,172
13130,2017,4,116
13130,2018,1,107
13130,2018,2,114
13130,2018,3,152
13130,2018,4,106
13130,2019,1,129
13130,2019,2,156
13130,2019,3,169
13130,2019,4,137
13131,2015,1,67
13131,2015,2,73
13131,2015,3,88
13131,2015,4,72
13131,2016,1,73
13131,2016,2,91
13131,2016,3,79
13131,2016,4,83
13131,2017,1,66
13131,2017,2,92
13131,2017,3,114
13131,2017,4,58
13131,2018,1,63
13131,2018,2,94
13131,2018,3,96
13131,2018,4,88
13131,2019,1,65
13131,2019,2,97
13131,2019,3,94
13131,2019,4,86
13132,2015,1,80
13132,2015,2,85
13132,2015,3,81
13132,2015,4,77
13132,2016,1,75
13132,2016,2,82
13132,2016,3,79
13132,2016,4,88
13132,2017,1,79
13132,2017,2,117
13132,2017,3,108
13132,2017,4,89
13132,2018,1,73
13132,2018,2,118
13132,2018,3,90
13132,2018,4,90
13132,2019,1,77
13132,2019,2,98
13132,2019,3,100
13132,2019,4,83
13201,2015,1,209
13201,2015,2,267
13201,2015,3,329
13201,2015,4,277
13201,2016,1,233
13201,2016,2,264
13201,2016,3,335
13201,2016,4,259
13201,2017,1,219
13201,2017,2,345
13201,2017,3,335
13201,2017,4,294
13201,2018,1,250
13201,2018,2,289
13201,2018,3,302
13201,2018,4,257
13201,2019,1,258
13201,2019,2,332
13201,2019,3,341
13201,2019,4,269
13202,2015,1,11
13202,2015,2,17
13202,2015,3,15
13202,2015,4,10
13202,2016,1,13
13202,2016,2,22
13202,2016,3,15
13202,2016,4,9
13202,2017,1,11
13202,2017,2,25
13202,2017,3,21
13202,2017,4,17
13202,2018,1,11
13202,2018,2,22
13202,2018,3,18
13202,2018,4,12
13202,2019,1,16
13202,2019,2,18
13202,2019,3,28
13202,2019,4,13
13203,2015,1,10
13203,2015,2,21
13203,2015,3,14
13203,2015,4,17
13203,2016,1,14
13203,2016,2,17
13203,2016,3,8
13203,2016,4,13
13203,2017,1,7
13203,2017,2,17
13203,2017,3,14
13203,2017,4,11
13203,2018,1,15
13203,2018,2,11
13203,2018,3,18
13203,2018,4,12
13203,2019,1,9
13203,2019,2,15
13203,2019,3,13
13203,2019,4,22
13301,2015,1,31
13301,2015,2,54
13301,2015,3,49
13301,2015,4,37
13301,2016,1,35
13301,2016,2,54
13301,2016,3,52
13301,2016,4,40
13301,2017,1,35
13301,2017,2,49
13301,2017,3,74
13301,2017,4,52
13301,2018,1,34
13301,2018,2,49
13301,2018,3,66
13301,2018,4,50
13301,2019,1,34
13301,2019,2,55
13301,2019,3,71
13301,2019,4,52
13302,2015,1,22
13302,2015,2,30
13302,2015,3,37
13302,2015,4,25
13302,2016,1,47
13302,2016,2,39
13302,2016,3,48
13302,2016,4,36
13302,2017,1,42
13302,2017,2,36
13302,2017,3,40
13302,2017,4,31
13302,2018,1,27
13302,2018,2,43
13302,2018,3,39
13302,2018,4,32
13302,2019,1,45
13302,2019,2,50
13302,2019,3,60
13302,2019,4,36
13303,2015,1,6
13303,2015,2,11
13303,2015,3,22
13303,2015,4,12
13303,2016,1,9
13303,2016,2,11
13303,2016,3,12
13303,2016,4,14
