"region";"province";"commune";"site";"longitude";"latitude";"year";"month";"pollutant";"value";"n";"completeness"
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;2;"mp2.5";9.54166666666667;24;77.4193548387097
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;3;"mp2.5";10.9677419354839;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;4;"mp2.5";17.5;28;90.3225806451613
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;5;"mp2.5";35.3793103448276;29;93.5483870967742
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;6;"mp2.5";49.3571428571429;28;90.3225806451613
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;7;"mp2.5";52.1;30;96.7741935483871
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;8;"mp2.5";32.1935483870968;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;9;"mp2.5";18.2666666666667;30;96.7741935483871
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;10;"mp2.5";10.2258064516129;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;11;"mp2.5";9.58620689655172;29;93.5483870967742
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2020;12;"mp2.5";8;29;93.5483870967742
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;1;"mp2.5";9.32258064516129;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;3;"mp2.5";10.1935483870968;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;4;"mp2.5";15.5666666666667;30;96.7741935483871
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;5;"mp2.5";28.7096774193548;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;6;"mp2.5";42.8666666666667;30;96.7741935483871
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;7;"mp2.5";35.0645161290323;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;8;"mp2.5";35.1034482758621;29;93.5483870967742
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;9;"mp2.5";14.7666666666667;30;96.7741935483871
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;10;"mp2.5";9.06451612903226;31;100
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;11;"mp2.5";7.2;30;96.7741935483871
"VI";"Cachapoal";"Rengo";"Rengo";-70.8529869591204;-34.394527035524;2021;12;"mp2.5";8.70967741935484;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;4;"mp2.5";23.1807673076923;26;83.8709677419355
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;5;"mp2.5";34.8339933333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;6;"mp2.5";49.663224;25;80.6451612903226
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;7;"mp2.5";62.2022666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;8;"mp2.5";33.6661666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;9;"mp2.5";24.7918346153846;26;83.8709677419355
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;10;"mp2.5";13.695535;26;83.8709677419355
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;11;"mp2.5";14.7111956;25;80.6451612903226
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2016;12;"mp2.5";14.032284;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;2;"mp2.5";12.3207860714286;28;90.3225806451613
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;3;"mp2.5";13.4378867741935;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;4;"mp2.5";16.8314443333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;5;"mp2.5";33.0740740740741;27;87.0967741935484
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;6;"mp2.5";38.5666666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;7;"mp2.5";39.9655172413793;29;93.5483870967742
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;8;"mp2.5";37.3548387096774;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;9;"mp2.5";19.5;28;90.3225806451613
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;10;"mp2.5";8.45161290322581;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;11;"mp2.5";7.67857142857143;28;90.3225806451613
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2017;12;"mp2.5";7.19354838709677;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;1;"mp2.5";8.74193548387097;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;2;"mp2.5";8.5;28;90.3225806451613
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;3;"mp2.5";9.55555555555556;27;87.0967741935484
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;4;"mp2.5";19.2068965517241;29;93.5483870967742
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;5;"mp2.5";33.2903225806452;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;6;"mp2.5";43.5172413793103;29;93.5483870967742
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;7;"mp2.5";25.1612903225806;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;8;"mp2.5";18.6333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;9;"mp2.5";14.6;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;11;"mp2.5";8.1;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2018;12;"mp2.5";9.09677419354839;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;1;"mp2.5";10.0645161290323;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;2;"mp2.5";13.75;24;77.4193548387097
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;3;"mp2.5";12.1935483870968;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;4;"mp2.5";19.8;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;5;"mp2.5";38.8709677419355;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;6;"mp2.5";41.8333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;7;"mp2.5";47.0967741935484;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;8;"mp2.5";27.1935483870968;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;9;"mp2.5";13.6333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;10;"mp2.5";8.29032258064516;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;11;"mp2.5";5.86666666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2019;12;"mp2.5";5.70967741935484;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;1;"mp2.5";8.38709677419355;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;3;"mp2.5";11.4444444444444;27;87.0967741935484
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;4;"mp2.5";19.1333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;5;"mp2.5";30.9032258064516;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;6;"mp2.5";45.6206896551724;29;93.5483870967742
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;7;"mp2.5";37.3870967741936;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;8;"mp2.5";26.6774193548387;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;9;"mp2.5";18.1666666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;10;"mp2.5";10.741935483871;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;11;"mp2.5";10.0333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2020;12;"mp2.5";8.7741935483871;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;1;"mp2.5";11.0645161290323;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;3;"mp2.5";11.1290322580645;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;4;"mp2.5";19.0666666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;5;"mp2.5";36.4193548387097;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;6;"mp2.5";50.6333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;7;"mp2.5";49.5161290322581;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;8;"mp2.5";39.3928571428571;28;90.3225806451613
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;9;"mp2.5";16.1666666666667;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;10;"mp2.5";10.0645161290323;31;100
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;11;"mp2.5";7.83333333333333;30;96.7741935483871
"VI";"Colchagua";"San Fernando";"San Fernando";-70.9896709012778;-34.5798816256345;2021;12;"mp2.5";8.81481481481481;27;87.0967741935484
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;4;"mp2.5";13.3;30;96.7741935483871
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;5;"mp2.5";30.9;30;96.7741935483871
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;6;"mp2.5";35.0333333333333;30;96.7741935483871
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;7;"mp2.5";34.2258064516129;31;100
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;8;"mp2.5";25.5161290322581;31;100
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;9;"mp2.5";16.5666666666667;30;96.7741935483871
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;10;"mp2.5";10.7741935483871;31;100
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;11;"mp2.5";9.16666666666667;30;96.7741935483871
"VII";"Cauquenes";"Cauquenes";"Cauquenes Sivica";-72.3170153395423;-35.9645065895232;2021;12;"mp2.5";16.0322580645161;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;1;"mp2.5";11.67407125;24;77.4193548387097
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;3;"mp2.5";16.1051484615385;26;83.8709677419355
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;4;"mp2.5";33.3859571428571;28;90.3225806451613
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;5;"mp2.5";49.5193966666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;6;"mp2.5";42.5388233333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;7;"mp2.5";43.4159967741935;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;8;"mp2.5";26.8447580645161;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;9;"mp2.5";19.749486;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;10;"mp2.5";12.2252338709677;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2015;11;"mp2.5";7.11382115384615;26;83.8709677419355
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;2;"mp2.5";11.4883362068966;29;93.5483870967742
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;3;"mp2.5";22.4225483870968;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;4;"mp2.5";26.38923;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;5;"mp2.5";48.5254466666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;6;"mp2.5";63.3059733333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;7;"mp2.5";61.4860390322581;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;8;"mp2.5";35.0099548387097;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;9;"mp2.5";25.2592966666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;10;"mp2.5";10.9830190322581;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;11;"mp2.5";9.20162666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2016;12;"mp2.5";10.4685438709677;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;1;"mp2.5";27.7658162962963;27;87.0967741935484
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;2;"mp2.5";13.1182682142857;28;90.3225806451613
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;3;"mp2.5";13.5646822580645;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;4;"mp2.5";17.7785146666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;5;"mp2.5";39.6774193548387;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;6;"mp2.5";44.5666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;7;"mp2.5";56.6129032258064;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;8;"mp2.5";40.9032258064516;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;9;"mp2.5";18.5333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;10;"mp2.5";8.51612903225806;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;11;"mp2.5";7.9;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2017;12;"mp2.5";7.25806451612903;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;1;"mp2.5";7.03846153846154;26;83.8709677419355
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;2;"mp2.5";7.60714285714286;28;90.3225806451613
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;3;"mp2.5";9.19354838709677;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;4;"mp2.5";20.4666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;5;"mp2.5";39.3548387096774;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;6;"mp2.5";64.3333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;7;"mp2.5";48.258064516129;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;8;"mp2.5";45.5357142857143;28;90.3225806451613
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;9;"mp2.5";20.0666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;10;"mp2.5";7.83870967741935;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;11;"mp2.5";4.4;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2018;12;"mp2.5";5.51612903225806;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;1;"mp2.5";7;27;87.0967741935484
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;2;"mp2.5";12.4285714285714;28;90.3225806451613
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;3;"mp2.5";15.4193548387097;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;4;"mp2.5";28.2333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;5;"mp2.5";42.9333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;6;"mp2.5";46.5666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;7;"mp2.5";55.0967741935484;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;8;"mp2.5";36.1935483870968;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;9;"mp2.5";19.3666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;10;"mp2.5";11.2258064516129;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;11;"mp2.5";9.46666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;12;"mp2.5";10.0967741935484;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;1;"mp2.5";12.5555555555556;27;87.0967741935484
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;2;"mp2.5";11.7586206896552;29;93.5483870967742
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;3;"mp2.5";11.3548387096774;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;4;"mp2.5";22.551724137931;29;93.5483870967742
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;5;"mp2.5";42.0645161290323;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;6;"mp2.5";45.4814814814815;27;87.0967741935484
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;7;"mp2.5";41.3225806451613;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;8;"mp2.5";32.8064516129032;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;9;"mp2.5";19.9333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;10;"mp2.5";12.0322580645161;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;11;"mp2.5";9.6;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;12;"mp2.5";9.13793103448276;29;93.5483870967742
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;1;"mp2.5";11.0333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;2;"mp2.5";7.5;24;77.4193548387097
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;3;"mp2.5";11.6129032258065;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;4;"mp2.5";24.1333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;5;"mp2.5";47.741935483871;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;6;"mp2.5";52.3666666666667;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;7;"mp2.5";62.3;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;8;"mp2.5";44;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;9;"mp2.5";20.0333333333333;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;10;"mp2.5";11.2258064516129;31;100
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;11;"mp2.5";7.6;30;96.7741935483871
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;12;"mp2.5";11.258064516129;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;5;"mp2.5";82.775192;25;80.6451612903226
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;6;"mp2.5";71.1919666666667;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;7;"mp2.5";81.2561516129032;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;8;"mp2.5";56.8544612903226;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;9;"mp2.5";35.9168833333333;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;10;"mp2.5";16.4377480645161;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;11;"mp2.5";9.38579766666667;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;12;"mp2.5";7.62537538461538;26;83.8709677419355
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;1;"mp2.5";8.66975133333333;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;2;"mp2.5";9.99193482758621;29;93.5483870967742
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;3;"mp2.5";20.7307938709677;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;4;"mp2.5";32.4753066666667;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;5;"mp2.5";60.8489967741936;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;6;"mp2.5";81.4890033333333;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;7;"mp2.5";69.0749806451613;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;8;"mp2.5";39.8716166666667;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;9;"mp2.5";28.4849693333333;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;10;"mp2.5";10.4143537037037;27;87.0967741935484
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;11;"mp2.5";6.903012;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;12;"mp2.5";9.72427516129032;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;1;"mp2.5";22.1480583333333;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;2;"mp2.5";8.93793035714286;28;90.3225806451613
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;3;"mp2.5";11.6823222580645;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;4;"mp2.5";24.7252236666667;30;96.7741935483871
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;5;"mp2.5";54.9032258064516;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;6;"mp2.5";50.5172413793103;29;93.5483870967742
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;7;"mp2.5";72.6129032258064;31;100
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;8;"mp2.5";44.3870967741936;31;100
