CODIGO_COMUNA_RESIDENCIA,Year,Quarter,Gender,Mortality_Count
8105,1999.0,4,Mujer,5
8105,2000.0,1,Hombre,3
8105,2000.0,1,Mujer,3
8105,2000.0,2,Mujer,6
8105,2000.0,3,Hombre,1
8105,2000.0,3,Mujer,2
8105,2000.0,4,Hombre,4
8105,2000.0,4,Mujer,2
8105,2001.0,1,Hombre,4
8105,2001.0,1,Mujer,1
8105,2001.0,2,Hombre,3
8105,2001.0,2,Mujer,5
8105,2001.0,3,Hombre,1
8105,2001.0,3,Mujer,2
8105,2001.0,4,Mujer,2
8105,2002.0,1,Hombre,1
8105,2002.0,1,Mujer,1
8105,2002.0,2,Hombre,2
8105,2002.0,2,Mujer,3
8105,2002.0,3,Hombre,6
8105,2002.0,3,Mujer,11
8105,2002.0,4,Hombre,3
8105,2002.0,4,Mujer,2
8105,2003.0,1,Hombre,1
8105,2003.0,1,Mujer,6
8105,2003.0,2,Hombre,4
8105,2003.0,2,Mujer,4
8105,2003.0,3,Hombre,10
8105,2003.0,3,Mujer,8
8105,2003.0,4,Hombre,3
8105,2003.0,4,Mujer,1
8105,2004.0,1,Hombre,2
8105,2004.0,1,Mujer,2
8105,2004.0,2,Hombre,10
8105,2004.0,2,Mujer,8
8105,2004.0,3,Hombre,5
8105,2004.0,4,Hombre,1
8105,2004.0,4,Mujer,3
8105,2005.0,1,Hombre,1
8105,2005.0,1,Mujer,1
8105,2005.0,2,Hombre,1
8105,2005.0,2,Mujer,4
8105,2005.0,3,Hombre,6
8105,2005.0,3,Mujer,3
8105,2005.0,4,Hombre,2
8105,2005.0,4,Mujer,6
8105,2006.0,1,Hombre,4
8105,2006.0,1,Mujer,4
8105,2006.0,2,Hombre,4
8105,2006.0,2,Mujer,3
8105,2006.0,3,Hombre,2
8105,2006.0,3,Mujer,5
8105,2006.0,4,Hombre,5
8105,2006.0,4,Mujer,3
8105,2007.0,1,Hombre,2
8105,2007.0,1,Mujer,3
8105,2007.0,2,Mujer,6
8105,2007.0,3,Hombre,5
8105,2007.0,3,Mujer,5
8105,2007.0,4,Hombre,3
8105,2007.0,4,Mujer,5
8105,2008.0,1,Hombre,3
8105,2008.0,1,Mujer,1
8105,2008.0,2,Hombre,2
8105,2008.0,2,Mujer,4
8105,2008.0,3,Hombre,6
8105,2008.0,3,Mujer,3
8105,2008.0,4,Hombre,1
8105,2008.0,4,Mujer,3
8105,2009.0,1,Hombre,3
8105,2009.0,1,Mujer,1
8105,2009.0,2,Hombre,4
8105,2009.0,2,Mujer,5
8105,2009.0,3,Hombre,2
8105,2009.0,3,Mujer,2
8105,2009.0,4,Hombre,2
8105,2009.0,4,Mujer,6
8105,2010.0,1,Hombre,3
8105,2010.0,1,Mujer,1
8105,2010.0,2,Hombre,2
8105,2010.0,2,Mujer,3
8105,2010.0,3,Hombre,4
8105,2010.0,3,Mujer,7
8105,2010.0,4,Hombre,3
8105,2011.0,1,Hombre,3
8105,2011.0,1,Mujer,3
8105,2011.0,2,Hombre,4
8105,2011.0,2,Mujer,6
8105,2011.0,3,Hombre,3
8105,2011.0,3,Mujer,4
8105,2011.0,4,Hombre,4
8105,2011.0,4,Mujer,3
8105,2012.0,1,Hombre,3
8105,2012.0,1,Mujer,6
8105,2012.0,2,Hombre,1
8105,2012.0,2,Mujer,3
8105,2012.0,3,Hombre,2
8105,2012.0,3,Mujer,9
8105,2012.0,4,Hombre,6
8105,2012.0,4,Mujer,5
8105,2013.0,1,Hombre,3
8105,2013.0,1,Mujer,6
8105,2013.0,2,Hombre,7
8105,2013.0,2,Mujer,5
8105,2013.0,3,Hombre,3
8105,2013.0,3,Mujer,2
8105,2013.0,4,Hombre,1
8105,2013.0,4,Mujer,2
8105,2014.0,1,Hombre,3
8105,2014.0,1,Mujer,1
8105,2014.0,2,Hombre,1
8105,2014.0,2,Mujer,3
8105,2014.0,3,Hombre,5
8105,2014.0,3,Mujer,5
8105,2014.0,4,Hombre,2
8105,2014.0,4,Mujer,1
8105,2015.0,1,Hombre,2
8105,2015.0,1,Mujer,5
8105,2015.0,2,Hombre,1
8105,2015.0,2,Mujer,5
8105,2015.0,3,Hombre,5
8105,2015.0,3,Mujer,4
8105,2015.0,4,Hombre,4
8105,2015.0,4,Mujer,12
8105,2016.0,1,Hombre,2
8105,2016.0,1,Mujer,3
8105,2016.0,2,Hombre,4
8105,2016.0,2,Mujer,4
8105,2016.0,3,Hombre,9
8105,2016.0,3,Mujer,3
8105,2016.0,4,Hombre,3
8105,2016.0,4,Mujer,5
8105,2017.0,1,Mujer,2
8105,2017.0,2,Hombre,6
8105,2017.0,2,Mujer,5
8105,2017.0,3,Hombre,4
8105,2017.0,3,Mujer,6
8105,2017.0,4,Hombre,2
8105,2017.0,4,Mujer,3
8105,2018.0,1,Hombre,3
8105,2018.0,1,Mujer,5
8105,2018.0,2,Hombre,5
8105,2018.0,2,Mujer,8
8105,2018.0,3,Hombre,4
8105,2018.0,3,Mujer,5
8105,2018.0,4,Hombre,4
8105,2018.0,4,Mujer,10
8105,2019.0,1,Hombre,2
8105,2019.0,1,Mujer,9
8105,2019.0,2,Hombre,4
8105,2019.0,2,Mujer,5
8105,2019.0,3,Hombre,6
8105,2019.0,3,Mujer,5
8105,2019.0,4,Hombre,2
8105,2019.0,4,Mujer,6
8106,1997.0,1,Hombre,6
8106,1997.0,1,Mujer,4
8106,1997.0,2,Hombre,8
8106,1997.0,2,Mujer,9
8106,1997.0,3,Hombre,14
8106,1997.0,3,Mujer,12
8106,1997.0,4,Hombre,8
8106,1997.0,4,Mujer,13
8106,1998.0,1,Hombre,6
8106,1998.0,1,Mujer,11
8106,1998.0,2,Hombre,11
8106,1998.0,2,Mujer,9
8106,1998.0,3,Hombre,9
8106,1998.0,3,Mujer,11
8106,1998.0,4,Hombre,8
8106,1998.0,4,Mujer,15
8106,1999.0,1,Hombre,8
8106,1999.0,1,Mujer,5
8106,1999.0,2,Hombre,12
8106,1999.0,2,Mujer,10
8106,1999.0,3,Hombre,16
8106,1999.0,3,Mujer,13
8106,1999.0,4,Hombre,7
8106,1999.0,4,Mujer,9
8106,2000.0,1,Hombre,12
8106,2000.0,1,Mujer,7
8106,2000.0,2,Hombre,2
8106,2000.0,2,Mujer,4
8106,2000.0,3,Hombre,9
8106,2000.0,3,Mujer,8
8106,2000.0,4,Hombre,3
8106,2000.0,4,Mujer,2
8106,2001.0,1,Hombre,8
8106,2001.0,1,Mujer,13
8106,2001.0,2,Hombre,7
8106,2001.0,2,Mujer,5
8106,2001.0,3,Hombre,8
8106,2001.0,3,Mujer,9
8106,2001.0,4,Hombre,7
8106,2001.0,4,Mujer,8
8106,2002.0,1,Hombre,6
8106,2002.0,1,Mujer,4
8106,2002.0,2,Hombre,9
8106,2002.0,2,Mujer,9
8106,2002.0,3,Hombre,14
8106,2002.0,3,Mujer,5
8106,2002.0,4,Hombre,9
8106,2002.0,4,Mujer,10
8106,2003.0,1,Hombre,6
8106,2003.0,1,Mujer,4
8106,2003.0,2,Hombre,9
8106,2003.0,2,Mujer,4
8106,2003.0,3,Hombre,10
8106,2003.0,3,Mujer,10
8106,2003.0,4,Hombre,2
8106,2003.0,4,Mujer,5
8106,2004.0,1,Hombre,6
8106,2004.0,1,Mujer,11
8106,2004.0,2,Hombre,5
8106,2004.0,2,Mujer,8
8106,2004.0,3,Hombre,7
8106,2004.0,3,Mujer,7
8106,2004.0,4,Hombre,4
8106,2004.0,4,Mujer,6
8106,2005.0,1,Hombre,5
8106,2005.0,1,Mujer,5
8106,2005.0,2,Hombre,9
8106,2005.0,2,Mujer,8
8106,2005.0,3,Hombre,16
8106,2005.0,3,Mujer,4
8106,2005.0,4,Hombre,7
8106,2005.0,4,Mujer,10
8106,2006.0,1,Hombre,3
8106,2006.0,1,Mujer,8
8106,2006.0,2,Hombre,8
8106,2006.0,2,Mujer,7
8106,2006.0,3,Hombre,9
8106,2006.0,3,Mujer,9
8106,2006.0,4,Hombre,4
8106,2006.0,4,Mujer,14
8106,2007.0,1,Hombre,10
8106,2007.0,1,Mujer,2
8106,2007.0,2,Hombre,10
8106,2007.0,2,Mujer,12
8106,2007.0,3,Hombre,9
8106,2007.0,3,Mujer,10
8106,2007.0,4,Hombre,5
8106,2007.0,4,Mujer,13
8106,2008.0,1,Hombre,6
8106,2008.0,1,Mujer,5
8106,2008.0,2,Hombre,8
8106,2008.0,2,Mujer,14
8106,2008.0,3,Hombre,4
8106,2008.0,3,Mujer,14
8106,2008.0,4,Hombre,12
8106,2008.0,4,Mujer,10
8106,2009.0,1,Hombre,9
8106,2009.0,1,Mujer,6
8106,2009.0,2,Hombre,8
8106,2009.0,2,Mujer,8
8106,2009.0,3,Hombre,9
8106,2009.0,3,Mujer,7
8106,2009.0,4,Hombre,8
8106,2009.0,4,Mujer,13
8106,2010.0,1,Hombre,4
8106,2010.0,1,Mujer,6
8106,2010.0,2,Hombre,8
8106,2010.0,2,Mujer,8
8106,2010.0,3,Hombre,17
8106,2010.0,3,Mujer,19
8106,2010.0,4,Hombre,8
8106,2010.0,4,Mujer,12
8106,2011.0,1,Hombre,8
8106,2011.0,1,Mujer,8
8106,2011.0,2,Hombre,5
8106,2011.0,2,Mujer,9
8106,2011.0,3,Hombre,14
8106,2011.0,3,Mujer,7
8106,2011.0,4,Hombre,8
8106,2011.0,4,Mujer,3
8106,2012.0,1,Hombre,8
8106,2012.0,1,Mujer,7
8106,2012.0,2,Hombre,6
8106,2012.0,2,Mujer,12
8106,2012.0,3,Hombre,8
8106,2012.0,3,Mujer,12
8106,2012.0,4,Hombre,9
8106,2012.0,4,Mujer,9
8106,2013.0,1,Hombre,4
8106,2013.0,1,Mujer,10
8106,2013.0,2,Hombre,10
8106,2013.0,2,Mujer,10
8106,2013.0,3,Hombre,8
8106,2013.0,3,Mujer,19
8106,2013.0,4,Hombre,8
8106,2013.0,4,Mujer,14
8106,2014.0,1,Hombre,6
8106,2014.0,1,Mujer,6
8106,2014.0,2,Hombre,7
8106,2014.0,2,Mujer,13
8106,2014.0,3,Hombre,11
8106,2014.0,3,Mujer,20
8106,2014.0,4,Hombre,5
8106,2014.0,4,Mujer,5
8106,2015.0,1,Hombre,8
8106,2015.0,1,Mujer,4
8106,2015.0,2,Hombre,9
8106,2015.0,2,Mujer,7
8106,2015.0,3,Hombre,7
8106,2015.0,3,Mujer,14
8106,2015.0,4,Hombre,8
8106,2015.0,4,Mujer,4
8106,2016.0,1,Hombre,4
8106,2016.0,1,Mujer,12
8106,2016.0,2,Hombre,12
8106,2016.0,2,Mujer,11
8106,2016.0,3,Hombre,7
8106,2016.0,3,Mujer,18
8106,2016.0,4,Hombre,6
8106,2016.0,4,Mujer,13
8106,2017.0,1,Hombre,10
8106,2017.0,1,Mujer,6
8106,2017.0,2,Hombre,8
8106,2017.0,2,Mujer,14
8106,2017.0,3,Hombre,3
8106,2017.0,3,Mujer,10
8106,2017.0,4,Hombre,5
8106,2017.0,4,Mujer,14
8106,2018.0,1,Hombre,10
8106,2018.0,1,Mujer,6
8106,2018.0,2,Hombre,4
8106,2018.0,2,Mujer,12
8106,2018.0,3,Hombre,8
8106,2018.0,3,Mujer,20
8106,2018.0,4,Hombre,8
8106,2018.0,4,Mujer,5
8106,2019.0,1,Hombre,7
8106,2019.0,1,Mujer,9
8106,2019.0,2,Hombre,4
8106,2019.0,2,Mujer,7
8106,2019.0,3,Hombre,21
8106,2019.0,3,Mujer,11
8106,2019.0,4,Hombre,4
8106,2019.0,4,Mujer,11
8107,1997.0,1,Hombre,7
8107,1997.0,1,Mujer,4
8107,1997.0,2,Hombre,4
8107,1997.0,2,Mujer,8
8107,1997.0,3,Hombre,6
8107,1997.0,3,Mujer,8
8107,1997.0,4,Hombre,5
8107,1997.0,4,Mujer,6
8107,1998.0,1,Hombre,3
8107,1998.0,1,Mujer,9
8107,1998.0,2,Hombre,5
8107,1998.0,2,Mujer,8
8107,1998.0,3,Hombre,11
8107,1998.0,3,Mujer,9
8107,1998.0,4,Hombre,2
8107,1998.0,4,Mujer,7
8107,1999.0,1,Hombre,9
8107,1999.0,1,Mujer,6
8107,1999.0,2,Hombre,7
8107,1999.0,2,Mujer,9
8107,1999.0,3,Hombre,4
8107,1999.0,3,Mujer,7
8107,1999.0,4,Hombre,5
8107,1999.0,4,Mujer,11
8107,2000.0,1,Hombre,5
8107,2000.0,1,Mujer,8
8107,2000.0,2,Hombre,15
8107,2000.0,2,Mujer,1
8107,2000.0,3,Hombre,9
8107,2000.0,3,Mujer,10
8107,2000.0,4,Hombre,5
8107,2000.0,4,Mujer,5
8107,2001.0,1,Hombre,3
8107,2001.0,1,Mujer,4
8107,2001.0,2,Hombre,8
8107,2001.0,2,Mujer,13
8107,2001.0,3,Hombre,4
8107,2001.0,3,Mujer,6
8107,2001.0,4,Hombre,3
8107,2001.0,4,Mujer,3
8107,2002.0,1,Hombre,4
8107,2002.0,2,Hombre,5
8107,2002.0,2,Mujer,6
8107,2002.0,3,Hombre,5
8107,2002.0,3,Mujer,5
8107,2002.0,4,Hombre,1
8107,2002.0,4,Mujer,8
8107,2003.0,1,Hombre,4
8107,2003.0,1,Mujer,6
8107,2003.0,2,Hombre,8
8107,2003.0,2,Mujer,4
8107,2003.0,3,Hombre,7
8107,2003.0,3,Mujer,9
8107,2003.0,4,Hombre,4
8107,2003.0,4,Mujer,2
8107,2004.0,1,Hombre,3
8107,2004.0,1,Mujer,5
8107,2004.0,2,Hombre,1
8107,2004.0,2,Mujer,8
8107,2004.0,3,Hombre,11
8107,2004.0,3,Mujer,9
8107,2004.0,4,Hombre,2
8107,2004.0,4,Mujer,10
8107,2005.0,1,Hombre,2
8107,2005.0,1,Mujer,4
8107,2005.0,2,Hombre,4
8107,2005.0,2,Mujer,7
8107,2005.0,3,Hombre,10
8107,2005.0,3,Mujer,18
8107,2005.0,4,Hombre,3
8107,2005.0,4,Mujer,9
8107,2006.0,1,Hombre,10
8107,2006.0,1,Mujer,7
8107,2006.0,2,Hombre,10
8107,2006.0,2,Mujer,8
8107,2006.0,3,Hombre,3
8107,2006.0,3,Mujer,12
8107,2006.0,4,Hombre,6
8107,2006.0,4,Mujer,4
8107,2007.0,1,Hombre,4
8107,2007.0,1,Mujer,9
8107,2007.0,2,Hombre,11
8107,2007.0,2,Mujer,4
8107,2007.0,3,Hombre,8
8107,2007.0,3,Mujer,14
8107,2007.0,4,Hombre,7
8107,2007.0,4,Mujer,4
8107,2008.0,1,Hombre,5
8107,2008.0,1,Mujer,6
8107,2008.0,2,Hombre,7
8107,2008.0,2,Mujer,11
8107,2008.0,3,Hombre,10
8107,2008.0,3,Mujer,6
8107,2008.0,4,Hombre,3
8107,2008.0,4,Mujer,5
8107,2009.0,1,Hombre,2
8107,2009.0,1,Mujer,8
8107,2009.0,2,Hombre,7
8107,2009.0,2,Mujer,11
8107,2009.0,3,Hombre,7
8107,2009.0,3,Mujer,6
8107,2009.0,4,Hombre,4
8107,2009.0,4,Mujer,5
8107,2010.0,1,Hombre,7
8107,2010.0,1,Mujer,11
8107,2010.0,2,Hombre,5
8107,2010.0,2,Mujer,7
8107,2010.0,3,Hombre,14
8107,2010.0,3,Mujer,13
8107,2010.0,4,Hombre,7
8107,2010.0,4,Mujer,11
8107,2011.0,1,Hombre,4
8107,2011.0,1,Mujer,7
8107,2011.0,2,Hombre,6
8107,2011.0,2,Mujer,12
8107,2011.0,3,Hombre,8
8107,2011.0,3,Mujer,9
8107,2011.0,4,Hombre,5
8107,2011.0,4,Mujer,7
8107,2012.0,1,Hombre,5
8107,2012.0,1,Mujer,9
8107,2012.0,2,Hombre,5
8107,2012.0,2,Mujer,8
8107,2012.0,3,Hombre,7
8107,2012.0,3,Mujer,14
8107,2012.0,4,Hombre,5
8107,2012.0,4,Mujer,12
8107,2013.0,1,Hombre,4
8107,2013.0,1,Mujer,9
8107,2013.0,2,Hombre,4
8107,2013.0,2,Mujer,5
8107,2013.0,3,Hombre,7
8107,2013.0,3,Mujer,8
8107,2013.0,4,Hombre,4
8107,2013.0,4,Mujer,4
8107,2014.0,1,Hombre,5
8107,2014.0,1,Mujer,8
8107,2014.0,2,Hombre,12
8107,2014.0,2,Mujer,11
8107,2014.0,3,Hombre,8
8107,2014.0,3,Mujer,13
8107,2014.0,4,Hombre,6
8107,2014.0,4,Mujer,8
8107,2015.0,1,Hombre,3
8107,2015.0,1,Mujer,9
8107,2015.0,2,Hombre,7
8107,2015.0,2,Mujer,6
8107,2015.0,3,Hombre,10
8107,2015.0,3,Mujer,9
8107,2015.0,4,Hombre,4
8107,2015.0,4,Mujer,7
8107,2016.0,1,Hombre,4
8107,2016.0,1,Mujer,6
8107,2016.0,2,Hombre,2
8107,2016.0,2,Mujer,8
8107,2016.0,3,Hombre,2
8107,2016.0,3,Mujer,7
8107,2016.0,4,Hombre,3
8107,2016.0,4,Mujer,6
8107,2017.0,1,Hombre,2
8107,2017.0,1,Mujer,8
8107,2017.0,2,Hombre,3
8107,2017.0,2,Mujer,12
8107,2017.0,3,Hombre,8
8107,2017.0,3,Mujer,13
8107,2017.0,4,Hombre,6
8107,2017.0,4,Mujer,9
8107,2018.0,1,Hombre,7
8107,2018.0,1,Mujer,9
8107,2018.0,2,Hombre,4
8107,2018.0,2,Mujer,9
8107,2018.0,3,Hombre,5
8107,2018.0,3,Mujer,11
8107,2018.0,4,Hombre,3
8107,2018.0,4,Mujer,3
8107,2019.0,1,Hombre,4
8107,2019.0,1,Mujer,4
8107,2019.0,2,Hombre,7
8107,2019.0,2,Mujer,12
8107,2019.0,3,Hombre,10
8107,2019.0,3,Mujer,10
8107,2019.0,4,Hombre,7
8107,2019.0,4,Mujer,5
8108,1997.0,1,Hombre,3
8108,1997.0,1,Mujer,10
8108,1997.0,2,Hombre,10
8108,1997.0,2,Mujer,9
8108,1997.0,3,Hombre,5
8108,1997.0,3,Mujer,9
8108,1997.0,4,Hombre,9
8108,1997.0,4,Mujer,9
8108,1998.0,1,Hombre,6
8108,1998.0,1,Mujer,6
8108,1998.0,2,Hombre,6
8108,1998.0,2,Mujer,7
8108,1998.0,3,Hombre,6
8108,1998.0,3,Mujer,9
8108,1998.0,4,Hombre,6
8108,1998.0,4,Mujer,5
8108,1999.0,1,Hombre,8
8108,1999.0,1,Mujer,7
8108,1999.0,2,Hombre,7
8108,1999.0,2,Mujer,11
8108,1999.0,3,Hombre,12
8108,1999.0,3,Mujer,15
8108,1999.0,4,Hombre,6
8108,1999.0,4,Mujer,11
8108,2000.0,1,Hombre,10
8108,2000.0,1,Mujer,10
8108,2000.0,2,Hombre,5
8108,2000.0,2,Mujer,8
8108,2000.0,3,Hombre,6
8108,2000.0,3,Mujer,13
8108,2000.0,4,Hombre,2
8108,2000.0,4,Mujer,11
8108,2001.0,1,Hombre,5
8108,2001.0,1,Mujer,5
8108,2001.0,2,Hombre,9
8108,2001.0,2,Mujer,6
8108,2001.0,3,Hombre,4
8108,2001.0,3,Mujer,13
8108,2001.0,4,Hombre,8
8108,2001.0,4,Mujer,9
8108,2002.0,1,Hombre,4
8108,2002.0,1,Mujer,3
8108,2002.0,2,Hombre,7
8108,2002.0,2,Mujer,10
8108,2002.0,3,Hombre,8
8108,2002.0,3,Mujer,4
8108,2002.0,4,Hombre,5
8108,2002.0,4,Mujer,7
8108,2003.0,1,Hombre,3
8108,2003.0,1,Mujer,6
8108,2003.0,2,Hombre,3
8108,2003.0,2,Mujer,8
8108,2003.0,3,Hombre,5
8108,2003.0,3,Mujer,11
8108,2003.0,4,Hombre,1
8108,2003.0,4,Mujer,13
8108,2004.0,1,Hombre,5
8108,2004.0,1,Mujer,6
8108,2004.0,2,Hombre,4
8108,2004.0,2,Mujer,4
8108,2004.0,3,Hombre,9
8108,2004.0,3,Mujer,8
8108,2004.0,4,Hombre,5
8108,2004.0,4,Mujer,8
8108,2005.0,1,Hombre,5
8108,2005.0,1,Mujer,12
8108,2005.0,2,Hombre,6
8108,2005.0,2,Mujer,15
8108,2005.0,3,Hombre,4
8108,2005.0,3,Mujer,10
8108,2005.0,4,Hombre,6
8108,2005.0,4,Mujer,5
8108,2006.0,1,Hombre,8
8108,2006.0,1,Mujer,11
8108,2006.0,2,Hombre,10
8108,2006.0,2,Mujer,8
8108,2006.0,3,Hombre,9
8108,2006.0,3,Mujer,10
8108,2006.0,4,Hombre,6
8108,2006.0,4,Mujer,13
8108,2007.0,1,Hombre,16
8108,2007.0,1,Mujer,14
8108,2007.0,2,Hombre,9
8108,2007.0,2,Mujer,16
8108,2007.0,3,Hombre,9
8108,2007.0,3,Mujer,15
8108,2007.0,4,Hombre,5
8108,2007.0,4,Mujer,16
8108,2008.0,1,Hombre,13
8108,2008.0,1,Mujer,13
8108,2008.0,2,Hombre,8
8108,2008.0,2,Mujer,12
8108,2008.0,3,Hombre,7
8108,2008.0,3,Mujer,16
8108,2008.0,4,Hombre,2
8108,2008.0,4,Mujer,15
8108,2009.0,1,Hombre,7
8108,2009.0,1,Mujer,13
8108,2009.0,2,Hombre,6
8108,2009.0,2,Mujer,13
8108,2009.0,3,Hombre,10
8108,2009.0,3,Mujer,12
8108,2009.0,4,Hombre,7
8108,2009.0,4,Mujer,16
8108,2010.0,1,Hombre,13
8108,2010.0,1,Mujer,18
8108,2010.0,2,Hombre,9
8108,2010.0,2,Mujer,7
8108,2010.0,3,Hombre,9
8108,2010.0,3,Mujer,16
8108,2010.0,4,Hombre,14
8108,2010.0,4,Mujer,15
8108,2011.0,1,Hombre,6
8108,2011.0,1,Mujer,4
8108,2011.0,2,Hombre,4
8108,2011.0,2,Mujer,15
8108,2011.0,3,Hombre,14
8108,2011.0,3,Mujer,18
8108,2011.0,4,Hombre,10
8108,2011.0,4,Mujer,11
8108,2012.0,1,Hombre,9
8108,2012.0,1,Mujer,13
8108,2012.0,2,Hombre,9
8108,2012.0,2,Mujer,11
8108,2012.0,3,Hombre,11
8108,2012.0,3,Mujer,16
8108,2012.0,4,Hombre,9
8108,2012.0,4,Mujer,9
8108,2013.0,1,Hombre,8
8108,2013.0,1,Mujer,17
8108,2013.0,2,Hombre,11
8108,2013.0,2,Mujer,15
8108,2013.0,3,Hombre,13
8108,2013.0,3,Mujer,8
8108,2013.0,4,Hombre,9
8108,2013.0,4,Mujer,13
8108,2014.0,1,Hombre,10
8108,2014.0,1,Mujer,11
8108,2014.0,2,Hombre,10
8108,2014.0,2,Mujer,18
8108,2014.0,3,Hombre,18
8108,2014.0,3,Mujer,25
8108,2014.0,4,Hombre,11
8108,2014.0,4,Mujer,17
8108,2015.0,1,Hombre,13
8108,2015.0,1,Mujer,12
8108,2015.0,2,Hombre,7
8108,2015.0,2,Mujer,28
8108,2015.0,3,Hombre,20
8108,2015.0,3,Mujer,20
8108,2015.0,4,Hombre,15
8108,2015.0,4,Mujer,16
8108,2016.0,1,Hombre,16
8108,2016.0,1,Mujer,9
8108,2016.0,2,Hombre,10
8108,2016.0,2,Mujer,16
8108,2016.0,3,Hombre,16
8108,2016.0,3,Mujer,21
8108,2016.0,4,Hombre,14
8108,2016.0,4,Mujer,15
8108,2017.0,1,Hombre,15
8108,2017.0,1,Mujer,20
8108,2017.0,2,Hombre,18
8108,2017.0,2,Mujer,30
8108,2017.0,3,Hombre,15
8108,2017.0,3,Mujer,22
8108,2017.0,4,Hombre,12
8108,2017.0,4,Mujer,19
8108,2018.0,1,Hombre,14
8108,2018.0,1,Mujer,21
8108,2018.0,2,Hombre,11
8108,2018.0,2,Mujer,22
8108,2018.0,3,Hombre,15
8108,2018.0,3,Mujer,19
8108,2018.0,4,Hombre,12
8108,2018.0,4,Mujer,20
8108,2019.0,1,Hombre,13
8108,2019.0,1,Mujer,12
8108,2019.0,2,Hombre,15
8108,2019.0,2,Mujer,25
8108,2019.0,3,Hombre,17
8108,2019.0,3,Mujer,26
8108,2019.0,4,Hombre,19
8108,2019.0,4,Mujer,13
8109,1997.0,1,Hombre,2
8109,1997.0,1,Mujer,1
8109,1997.0,2,Hombre,4
8109,1997.0,2,Mujer,4
8109,1997.0,3,Hombre,1
8109,1997.0,3,Mujer,3
8109,1997.0,4,Hombre,4
8109,1997.0,4,Mujer,4
8109,1998.0,1,Hombre,3
8109,1998.0,1,Mujer,2
8109,1998.0,2,Mujer,7
8109,1998.0,3,Hombre,3
8109,1998.0,3,Mujer,2
8109,1998.0,4,Hombre,3
8109,1998.0,4,Mujer,4
8109,1999.0,1,Hombre,3
8109,1999.0,1,Mujer,1
8109,1999.0,2,Hombre,2
8109,1999.0,2,Mujer,2
8109,1999.0,3,Hombre,3
8109,1999.0,3,Mujer,4
8109,1999.0,4,Hombre,3
8109,1999.0,4,Mujer,2
8109,2000.0,1,Hombre,2
8109,2000.0,1,Mujer,2
8109,2000.0,2,Hombre,1
8109,2000.0,2,Mujer,1
8109,2000.0,3,Hombre,1
8109,2000.0,3,Mujer,2
8109,2000.0,4,Hombre,2
8109,2000.0,4,Mujer,1
8109,2001.0,1,Mujer,4
8109,2001.0,2,Hombre,2
8109,2001.0,2,Mujer,3
8109,2001.0,3,Hombre,3
8109,2001.0,3,Mujer,5
8109,2001.0,4,Hombre,6
8109,2001.0,4,Mujer,2
8109,2002.0,1,Hombre,2
8109,2002.0,1,Mujer,2
8109,2002.0,2,Hombre,2
8109,2002.0,3,Hombre,1
8109,2002.0,3,Mujer,1
8109,2002.0,4,Hombre,1
8109,2002.0,4,Mujer,3
8109,2003.0,1,Mujer,2
8109,2003.0,2,Hombre,4
8109,2003.0,2,Mujer,2
8109,2003.0,3,Hombre,1
8109,2003.0,3,Mujer,1
8109,2003.0,4,Hombre,1
8109,2003.0,4,Mujer,3
8109,2004.0,1,Hombre,1
8109,2004.0,1,Mujer,2
8109,2004.0,2,Mujer,2
8109,2004.0,3,Hombre,2
8109,2004.0,3,Mujer,1
8109,2004.0,4,Hombre,2
8109,2004.0,4,Mujer,2
8109,2005.0,1,Hombre,1
8109,2005.0,1,Mujer,3
8109,2005.0,2,Hombre,5
8109,2005.0,2,Mujer,1
8109,2005.0,3,Hombre,2
8109,2005.0,3,Mujer,2
8109,2005.0,4,Hombre,1
8109,2005.0,4,Mujer,1
8109,2006.0,1,Hombre,3
8109,2006.0,1,Mujer,5
8109,2006.0,2,Hombre,2
8109,2006.0,2,Mujer,5
8109,2006.0,3,Hombre,4
8109,2006.0,3,Mujer,3
8109,2006.0,4,Hombre,5
8109,2006.0,4,Mujer,2
8109,2007.0,1,Hombre,4
8109,2007.0,1,Mujer,1
8109,2007.0,2,Hombre,3
8109,2007.0,2,Mujer,10
8109,2007.0,3,Hombre,1
8109,2007.0,3,Mujer,5
8109,2007.0,4,Hombre,4
8109,2007.0,4,Mujer,2
8109,2008.0,1,Mujer,2
8109,2008.0,2,Hombre,4
8109,2008.0,2,Mujer,3
8109,2008.0,3,Hombre,6
8109,2008.0,3,Mujer,6
8109,2008.0,4,Hombre,4
8109,2008.0,4,Mujer,6
8109,2009.0,1,Hombre,3
8109,2009.0,1,Mujer,2
8109,2009.0,2,Hombre,3
8109,2009.0,2,Mujer,2
8109,2009.0,3,Hombre,2
8109,2009.0,3,Mujer,3
8109,2009.0,4,Hombre,6
8109,2009.0,4,Mujer,5
8109,2010.0,1,Hombre,2
8109,2010.0,1,Mujer,1
8109,2010.0,2,Hombre,2
8109,2010.0,2,Mujer,1
8109,2010.0,3,Hombre,3
8109,2010.0,3,Mujer,2
8109,2010.0,4,Hombre,1
8109,2010.0,4,Mujer,8
8109,2011.0,1,Hombre,1
8109,2011.0,1,Mujer,4
8109,2011.0,2,Hombre,2
8109,2011.0,2,Mujer,1
8109,2011.0,3,Hombre,5
8109,2011.0,3,Mujer,5
8109,2011.0,4,Hombre,3
8109,2011.0,4,Mujer,4
8109,2012.0,1,Hombre,3
