"site";"latitude";"longitude";"pm25_satellite";"year";"month"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;11.7498773804915;"2018";"11"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;7.62864436810764;"2018";"12"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;6.10822661150848;"2019";"01"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;11.5050861471318;"2019";"02"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;17.3112083242317;"2019";"03"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;42.5991047819509;"2019";"04"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;61.442766117257;"2019";"05"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;46.9666767281145;"2019";"06"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;47.6960511492705;"2019";"07"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;59.9469916755876;"2019";"08"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;34.9527074792714;"2019";"09"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;16.7827298130348;"2019";"10"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;11.6599359177537;"2019";"11"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;7.29235080401096;"2019";"12"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;7.41582984852119;"2020";"01"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;8.06792368145768;"2020";"02"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;19.494011552421;"2020";"03"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;36.6185131979766;"2020";"04"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;69.8175196511488;"2020";"05"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;50.2665558738753;"2020";"06"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;54.489827657231;"2020";"07"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;53.4994372655013;"2020";"08"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;33.1182116927414;"2020";"09"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;26.8025423227528;"2020";"10"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;13.8868022534865;"2020";"11"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;6.81994520574863;"2020";"12"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;6.59759989712449;"2021";"01"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;10.1783884705878;"2021";"02"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;18.1636038140071;"2021";"03"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;55.0999984741211;"2021";"04"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;80.6761038347507;"2021";"05"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;62.8025423712581;"2021";"06"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;52.1895681378024;"2021";"07"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;63.0381297966892;"2021";"08"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;32.5682021650179;"2021";"09"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;18.8610404379733;"2021";"10"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;10.6214082560539;"2021";"11"
"Museo Ferroviario";-38.7252530174477;-72.5711409411702;20.1682038833047;"2021";"12"
"Ñielol";-38.726930315475;-72.579894727054;8.73059044962205;"2015";"01"
"Ñielol";-38.726930315475;-72.579894727054;17.9705498933143;"2015";"02"
"Ñielol";-38.726930315475;-72.579894727054;21.5158783412786;"2015";"03"
"Ñielol";-38.726930315475;-72.579894727054;54.9585481842982;"2015";"04"
"Ñielol";-38.726930315475;-72.579894727054;71.6135185128404;"2015";"05"
"Ñielol";-38.726930315475;-72.579894727054;67.3220328775034;"2015";"06"
"Ñielol";-38.726930315475;-72.579894727054;58.880380851002;"2015";"07"
"Ñielol";-38.726930315475;-72.579894727054;48.5059180128668;"2015";"08"
"Ñielol";-38.726930315475;-72.579894727054;30.356609834595;"2015";"09"
"Ñielol";-38.726930315475;-72.579894727054;17.5535694441095;"2015";"10"
"Ñielol";-38.726930315475;-72.579894727054;12.4293251010116;"2015";"11"
"Ñielol";-38.726930315475;-72.579894727054;7.90730424424092;"2015";"12"
"Ñielol";-38.726930315475;-72.579894727054;8.90341926980636;"2016";"01"
"Ñielol";-38.726930315475;-72.579894727054;9.51037169195661;"2016";"02"
"Ñielol";-38.726930315475;-72.579894727054;19.3248357375884;"2016";"03"
"Ñielol";-38.726930315475;-72.579894727054;34.6517477646158;"2016";"04"
"Ñielol";-38.726930315475;-72.579894727054;61.2009290447712;"2016";"05"
"Ñielol";-38.726930315475;-72.579894727054;62.4330701709951;"2016";"06"
"Ñielol";-38.726930315475;-72.579894727054;54.4271724191854;"2016";"07"
"Ñielol";-38.726930315475;-72.579894727054;50.9243061374689;"2016";"08"
"Ñielol";-38.726930315475;-72.579894727054;33.7926859694792;"2016";"09"
"Ñielol";-38.726930315475;-72.579894727054;17.0735012665056;"2016";"10"
"Ñielol";-38.726930315475;-72.579894727054;13.232228715762;"2016";"11"
"Ñielol";-38.726930315475;-72.579894727054;7.41931613298151;"2016";"12"
"Ñielol";-38.726930315475;-72.579894727054;9.38711194948682;"2017";"01"
"Ñielol";-38.726930315475;-72.579894727054;8.70142907598361;"2017";"02"
"Ñielol";-38.726930315475;-72.579894727054;15.5568148447575;"2017";"03"
"Ñielol";-38.726930315475;-72.579894727054;40.6901455568226;"2017";"04"
"Ñielol";-38.726930315475;-72.579894727054;68.0480233627391;"2017";"05"
"Ñielol";-38.726930315475;-72.579894727054;53.828185120768;"2017";"06"
"Ñielol";-38.726930315475;-72.579894727054;54.8806850277342;"2017";"07"
"Ñielol";-38.726930315475;-72.579894727054;52.3647071805139;"2017";"08"
"Ñielol";-38.726930315475;-72.579894727054;31.4879028802319;"2017";"09"
"Ñielol";-38.726930315475;-72.579894727054;16.8641358112122;"2017";"10"
"Ñielol";-38.726930315475;-72.579894727054;10.4239914861796;"2017";"11"
"Ñielol";-38.726930315475;-72.579894727054;7.60125781353979;"2017";"12"
"Ñielol";-38.726930315475;-72.579894727054;9.29219102752245;"2018";"01"
"Ñielol";-38.726930315475;-72.579894727054;11.1295380986057;"2018";"02"
"Ñielol";-38.726930315475;-72.579894727054;13.9632619053365;"2018";"03"
"Ñielol";-38.726930315475;-72.579894727054;45.9391640849708;"2018";"04"
"Ñielol";-38.726930315475;-72.579894727054;59.3486310315396;"2018";"05"
"Ñielol";-38.726930315475;-72.579894727054;65.6453891105391;"2018";"06"
"Ñielol";-38.726930315475;-72.579894727054;57.6952184333442;"2018";"07"
"Ñielol";-38.726930315475;-72.579894727054;57.576896410345;"2018";"08"
"Ñielol";-38.726930315475;-72.579894727054;32.697357493857;"2018";"09"
"Ñielol";-38.726930315475;-72.579894727054;22.007315852204;"2018";"10"
"Ñielol";-38.726930315475;-72.579894727054;10.9661262577946;"2018";"11"
"Ñielol";-38.726930315475;-72.579894727054;7.18583640129542;"2018";"12"
"Ñielol";-38.726930315475;-72.579894727054;6.61638305019043;"2019";"01"
"Ñielol";-38.726930315475;-72.579894727054;10.5208701146749;"2019";"02"
"Ñielol";-38.726930315475;-72.579894727054;16.3777071869304;"2019";"03"
"Ñielol";-38.726930315475;-72.579894727054;39.82023432629;"2019";"04"
"Ñielol";-38.726930315475;-72.579894727054;57.7634857795188;"2019";"05"
"Ñielol";-38.726930315475;-72.579894727054;47.7409257410542;"2019";"06"
"Ñielol";-38.726930315475;-72.579894727054;47.9325913803576;"2019";"07"
"Ñielol";-38.726930315475;-72.579894727054;59.1550806413754;"2019";"08"
"Ñielol";-38.726930315475;-72.579894727054;32.2480990139715;"2019";"09"
"Ñielol";-38.726930315475;-72.579894727054;16.615105773686;"2019";"10"
"Ñielol";-38.726930315475;-72.579894727054;10.7619288673153;"2019";"11"
"Ñielol";-38.726930315475;-72.579894727054;7.12837310649267;"2019";"12"
"Ñielol";-38.726930315475;-72.579894727054;7.07343726525017;"2020";"01"
"Ñielol";-38.726930315475;-72.579894727054;8.28776556370271;"2020";"02"
"Ñielol";-38.726930315475;-72.579894727054;18.708322565291;"2020";"03"
"Ñielol";-38.726930315475;-72.579894727054;32.6359207382205;"2020";"04"
"Ñielol";-38.726930315475;-72.579894727054;65.4183897464083;"2020";"05"
"Ñielol";-38.726930315475;-72.579894727054;48.9851944803697;"2020";"06"
"Ñielol";-38.726930315475;-72.579894727054;54.471702054399;"2020";"07"
"Ñielol";-38.726930315475;-72.579894727054;50.9374130542189;"2020";"08"
"Ñielol";-38.726930315475;-72.579894727054;29.6737388085388;"2020";"09"
"Ñielol";-38.726930315475;-72.579894727054;24.6858579063627;"2020";"10"
"Ñielol";-38.726930315475;-72.579894727054;12.363808608308;"2020";"11"
"Ñielol";-38.726930315475;-72.579894727054;7.00389458162646;"2020";"12"
"Ñielol";-38.726930315475;-72.579894727054;7.03688126684084;"2021";"01"
"Ñielol";-38.726930315475;-72.579894727054;9.55125293386589;"2021";"02"
"Ñielol";-38.726930315475;-72.579894727054;17.7393351639537;"2021";"03"
"Ñielol";-38.726930315475;-72.579894727054;55.1094571759722;"2021";"04"
"Ñielol";-38.726930315475;-72.579894727054;80.361984614188;"2021";"05"
"Ñielol";-38.726930315475;-72.579894727054;61.9106211281864;"2021";"06"
"Ñielol";-38.726930315475;-72.579894727054;51.947371391024;"2021";"07"
"Ñielol";-38.726930315475;-72.579894727054;59.8351705344055;"2021";"08"
"Ñielol";-38.726930315475;-72.579894727054;31.229066791086;"2021";"09"
"Ñielol";-38.726930315475;-72.579894727054;17.1230269267847;"2021";"10"
"Ñielol";-38.726930315475;-72.579894727054;10.4181139470223;"2021";"11"
"Ñielol";-38.726930315475;-72.579894727054;20.1548260028744;"2021";"12"
"Osorno";-40.5844982474739;-73.1186654148085;8.23984333414683;"2015";"01"
"Osorno";-40.5844982474739;-73.1186654148085;13.0348386283083;"2015";"02"
"Osorno";-40.5844982474739;-73.1186654148085;15.3458882980428;"2015";"03"
"Osorno";-40.5844982474739;-73.1186654148085;41.9200209212516;"2015";"04"
"Osorno";-40.5844982474739;-73.1186654148085;48.516079628685;"2015";"05"
"Osorno";-40.5844982474739;-73.1186654148085;45.6316684257345;"2015";"06"
"Osorno";-40.5844982474739;-73.1186654148085;48;"2015";"07"
"Osorno";-40.5844982474739;-73.1186654148085;35.7999992370605;"2015";"08"
"Osorno";-40.5844982474739;-73.1186654148085;34.225809048829;"2015";"09"
"Osorno";-40.5844982474739;-73.1186654148085;23;"2015";"10"
"Osorno";-40.5844982474739;-73.1186654148085;16.7303226449355;"2015";"11"
"Osorno";-40.5844982474739;-73.1186654148085;10.5715005262112;"2015";"12"
"Osorno";-40.5844982474739;-73.1186654148085;8.801835668166;"2016";"01"
"Osorno";-40.5844982474739;-73.1186654148085;7.63483836681796;"2016";"02"
"Osorno";-40.5844982474739;-73.1186654148085;12.784593612966;"2016";"03"
"Osorno";-40.5844982474739;-73.1186654148085;34.3907125893832;"2016";"04"
"Osorno";-40.5844982474739;-73.1186654148085;49.1964871930947;"2016";"05"
"Osorno";-40.5844982474739;-73.1186654148085;46.9197980194909;"2016";"06"
"Osorno";-40.5844982474739;-73.1186654148085;47.803670226932;"2016";"07"
"Osorno";-40.5844982474739;-73.1186654148085;36.4398442908086;"2016";"08"
"Osorno";-40.5844982474739;-73.1186654148085;34.6258067600107;"2016";"09"
"Osorno";-40.5844982474739;-73.1186654148085;24.2968298958742;"2016";"10"
"Osorno";-40.5844982474739;-73.1186654148085;14.3000001907349;"2016";"11"
"Osorno";-40.5844982474739;-73.1186654148085;9.4036706084017;"2016";"12"
"Osorno";-40.5844982474739;-73.1186654148085;6.80000019073486;"2017";"01"
"Osorno";-40.5844982474739;-73.1186654148085;6.59999990463257;"2017";"02"
"Osorno";-40.5844982474739;-73.1186654148085;18.0616985106506;"2017";"03"
"Osorno";-40.5844982474739;-73.1186654148085;30.6817421691441;"2017";"04"
"Osorno";-40.5844982474739;-73.1186654148085;42.879956314596;"2017";"05"
"Osorno";-40.5844982474739;-73.1186654148085;44.8366740598053;"2017";"06"
"Osorno";-40.5844982474739;-73.1186654148085;45.3683426824356;"2017";"07"
"Osorno";-40.5844982474739;-73.1186654148085;34.573348246488;"2017";"08"
"Osorno";-40.5844982474739;-73.1186654148085;36.8864537726565;"2017";"09"
"Osorno";-40.5844982474739;-73.1186654148085;23.2095089074013;"2017";"10"
"Osorno";-40.5844982474739;-73.1186654148085;15.7303232663641;"2017";"11"
"Osorno";-40.5844982474739;-73.1186654148085;9.80316956214691;"2017";"12"
"Osorno";-40.5844982474739;-73.1186654148085;8.53483862830828;"2018";"01"
"Osorno";-40.5844982474739;-73.1186654148085;8;"2018";"02"
"Osorno";-40.5844982474739;-73.1186654148085;13.5482251729728;"2018";"03"
"Osorno";-40.5844982474739;-73.1186654148085;32.7165201123334;"2018";"04"
"Osorno";-40.5844982474739;-73.1186654148085;42.0971004896899;"2018";"05"
"Osorno";-40.5844982474739;-73.1186654148085;40.8430728567303;"2018";"06"
"Osorno";-40.5844982474739;-73.1186654148085;52.6366732968658;"2018";"07"
"Osorno";-40.5844982474739;-73.1186654148085;35.2999992370605;"2018";"08"
"Osorno";-40.5844982474739;-73.1186654148085;34.0606462497063;"2018";"09"
"Osorno";-40.5844982474739;-73.1186654148085;19.8999996185303;"2018";"10"
"Osorno";-40.5844982474739;-73.1186654148085;15.3000001907349;"2018";"11"
"Osorno";-40.5844982474739;-73.1186654148085;10.0398435248817;"2018";"12"
"Osorno";-40.5844982474739;-73.1186654148085;7.57968666978738;"2019";"01"
"Osorno";-40.5844982474739;-73.1186654148085;8.73483843757342;"2019";"02"
"Osorno";-40.5844982474739;-73.1186654148085;14.5511871467746;"2019";"03"
"Osorno";-40.5844982474739;-73.1186654148085;29.8757341945512;"2019";"04"
"Osorno";-40.5844982474739;-73.1186654148085;43.1563621083488;"2019";"05"
"Osorno";-40.5844982474739;-73.1186654148085;41.871512023622;"2019";"06"
"Osorno";-40.5844982474739;-73.1186654148085;45.1733467206091;"2019";"07"
"Osorno";-40.5844982474739;-73.1186654148085;36.2050055640524;"2019";"08"
"Osorno";-40.5844982474739;-73.1186654148085;34.7999992370605;"2019";"09"
"Osorno";-40.5844982474739;-73.1186654148085;21.2073293047098;"2019";"10"
"Osorno";-40.5844982474739;-73.1186654148085;15.4126771948554;"2019";"11"
"Osorno";-40.5844982474739;-73.1186654148085;10.0050048965734;"2019";"12"
"Osorno";-40.5844982474739;-73.1186654148085;6.61000967391428;"2020";"01"
"Osorno";-40.5844982474739;-73.1186654148085;7.19999980926514;"2020";"02"
"Osorno";-40.5844982474739;-73.1186654148085;12.12770444515;"2020";"03"
"Osorno";-40.5844982474739;-73.1186654148085;32.041385118493;"2020";"04"
"Osorno";-40.5844982474739;-73.1186654148085;42.7948972947162;"2020";"05"
"Osorno";-40.5844982474739;-73.1186654148085;42.0715127165431;"2020";"06"
"Osorno";-40.5844982474739;-73.1186654148085;49.5335040825569;"2020";"07"
"Osorno";-40.5844982474739;-73.1186654148085;42.4300648838163;"2020";"08"
"Osorno";-40.5844982474739;-73.1186654148085;36.9195290517536;"2020";"09"
"Osorno";-40.5844982474739;-73.1186654148085;22.4796866682937;"2020";"10"
"Osorno";-40.5844982474739;-73.1186654148085;15.1733357811881;"2020";"11"
"Osorno";-40.5844982474739;-73.1186654148085;9.86516132246777;"2020";"12"
"Osorno";-40.5844982474739;-73.1186654148085;6.70500470583855;"2021";"01"
"Osorno";-40.5844982474739;-73.1186654148085;7.64167873446197;"2021";"02"
"Osorno";-40.5844982474739;-73.1186654148085;12.745888507776;"2021";"03"
"Osorno";-40.5844982474739;-73.1186654148085;33.744346871218;"2021";"04"
"Osorno";-40.5844982474739;-73.1186654148085;35.8501232727949;"2021";"05"
"Osorno";-40.5844982474739;-73.1186654148085;40.1366732968658;"2021";"06"
"Osorno";-40.5844982474739;-73.1186654148085;46.9651741101635;"2021";"07"
"Osorno";-40.5844982474739;-73.1186654148085;38.7300665365727;"2021";"08"
"Osorno";-40.5844982474739;-73.1186654148085;35.8095073815223;"2021";"09"
"Osorno";-40.5844982474739;-73.1186654148085;21.6651621346312;"2021";"10"
"Osorno";-40.5844982474739;-73.1186654148085;15.5063387730498;"2021";"11"
"Osorno";-40.5844982474739;-73.1186654148085;18.8851927366219;"2021";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;12.2910452467904;"2015";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;19.9004611031065;"2015";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;22.3730713423742;"2015";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;69.1915096699531;"2015";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;74.3258759417542;"2015";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;71.2016661780889;"2015";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;65;"2015";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;73.0379342220419;"2015";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;36.045815996323;"2015";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;20.9144961838567;"2015";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;15.4275754218918;"2015";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;10.4544148467835;"2015";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;11.3478387212927;"2016";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;11.1943032887548;"2016";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;20.0428958444661;"2016";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;55.5575862864878;"2016";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;79.3055453838431;"2016";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;71.0871476095595;"2016";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;76.3063370976172;"2016";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;64.1958474726898;"2016";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;36.1535460250377;"2016";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;28.4361811000407;"2016";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;17.9839547416279;"2016";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;7.20268913333431;"2016";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;10.9973243868476;"2017";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;9.6789569641461;"2017";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;17.4908648036449;"2017";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;49.9743370871308;"2017";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;72.5375713375203;"2017";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;66.4026907986535;"2017";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;57.797309964286;"2017";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;58.1483449233639;"2017";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;47.7952445576014;"2017";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;24.594919654709;"2017";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;13.7816662704901;"2017";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;10.0396040799293;"2017";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;10.9356302120095;"2018";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;12.0990135291082;"2018";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;16.7949918658812;"2018";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;51.096596578344;"2018";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;67.4525891241423;"2018";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;72.5;"2018";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;66.1682266340196;"2018";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;59.8210756564391;"2018";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;47.5595441232573;"2018";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;25.4016687528688;"2018";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;15.8564087091975;"2018";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;9.76045631553395;"2018";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;9.17976354463849;"2019";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;12.495256595282;"2019";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;17.1584027758529;"2019";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;47.6035429940503;"2019";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;66.62993247045;"2019";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;50.8010194462497;"2019";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;48.7841703095467;"2019";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;60.0824917781446;"2019";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;48.0951857347899;"2019";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;18.9630818942366;"2019";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;13.2146536681602;"2019";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;8.9937084407925;"2019";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;11.3540441579472;"2020";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;11.2849446920735;"2020";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;19.7600722916611;"2020";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;50.8066479879236;"2020";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;70.6550056305085;"2020";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;61.3325562580619;"2020";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;60.5;"2020";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;63.8191000625423;"2020";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;43.7040073042304;"2020";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;27.2999992370605;"2020";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;16.1047300655418;"2020";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;7.77430747326606;"2020";"12"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;9.86401243274083;"2021";"01"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;10.6366370663412;"2021";"02"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;18.8658353035767;"2021";"03"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;55.3965696991864;"2021";"04"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;81.6684616472;"2021";"05"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;65.8026923245324;"2021";"06"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;60.3905756177312;"2021";"07"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;66.3366448398958;"2021";"08"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;40.071126972617;"2021";"09"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;24.5339769684582;"2021";"10"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;13.0659688677073;"2021";"11"
"Padre Las Casas II";-38.7647297790063;-72.5987915106651;22.6892556735706;"2021";"12"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;15.3564338076047;"2015";"01"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;19.1326992218201;"2015";"02"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;19.7590956353221;"2015";"03"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;35.313476201204;"2015";"04"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;39.0264889591431;"2015";"05"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;46.4823843525533;"2015";"06"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;44.4701096882988;"2015";"07"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;37.554246685737;"2015";"08"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;24.0353560255391;"2015";"09"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;17.1269955500732;"2015";"10"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;16.227673262973;"2015";"11"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;17.3476469353135;"2015";"12"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;14.4735903586579;"2016";"01"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;14.1995047101496;"2016";"02"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;26.2001981749157;"2016";"03"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;33.4804084565787;"2016";"04"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;40.8335516439485;"2016";"05"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;49.6605035705035;"2016";"06"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;43.0919347725177;"2016";"07"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;43.6683004525626;"2016";"08"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;26.3405989920383;"2016";"09"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;14.4735003850605;"2016";"10"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;15.5816483310226;"2016";"11"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;19.1070791768748;"2016";"12"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;37.5385925908754;"2017";"01"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;15.9577200561566;"2017";"02"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;18.4842508655423;"2017";"03"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;27.2883042250382;"2017";"04"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;39.0871871516353;"2017";"05"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;44.4406445747537;"2017";"06"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;41.8229702041763;"2017";"07"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;38.6542316300991;"2017";"08"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;25.3776940872304;"2017";"09"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;16.1211480887857;"2017";"10"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;15.5753205742839;"2017";"11"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;16.0865934533286;"2017";"12"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;14.290028025582;"2018";"01"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;13.8900946727617;"2018";"02"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;22.0379362006349;"2018";"03"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;29.5800105875849;"2018";"04"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;37.3875419811555;"2018";"05"
"Parque O'Higgins";-33.4641765050683;-70.6607022934447;47.835388706711;"2018";"06"
