"var","param","est","se","mean_MR","N","bic","mean_pm25","mean_temp"
"Full Sample","year_quarter2013-1",-0.0967026092292243,0.0192937580036269,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2013-2",-0.171775279114266,0.0180081771866089,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2013-3",-0.0312052118688395,0.0178407282577045,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2013-4",0.00548272917522022,0.0172748935356104,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2014-1",-0.134283801846383,0.0190414666055704,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2014-2",-0.147824149495729,0.0184989351636832,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2014-3",-0.0161676549535102,0.0174517473746282,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2014-4",-0.022103151903146,0.0179007209532117,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2015-1",-0.096831835755466,0.0190246112083629,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2015-2",-0.190593582781646,0.0173593867952842,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2015-3",-0.0525701915177301,0.0174138678880539,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2015-4",-0.0287329826330968,0.0176021244976808,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2016-1",-0.127851362397098,0.0177150322417349,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2016-2",-0.200552616110667,0.0182825612586148,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2016-3",-0.0372850684123437,0.0180492573160829,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2016-4",-0.0540896531045803,0.0177790832621963,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2017-1",-0.130526191323746,0.0198924649954359,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2017-2",-0.128193515404211,0.0180201890138187,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2017-3",-0.0547058931333761,0.0186951692173839,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2017-4",-0.0688727457774731,0.0182165277706414,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2018-1",-0.18206596513454,0.0185775946915244,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2018-2",-0.197629906317918,0.0187474360238329,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2018-3",-0.0559493639069267,0.0177073890738069,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2018-4",-0.0728044154871753,0.0180197251806466,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2019-1",-0.171699906658163,0.0191580021346512,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2019-2",-0.177843560442727,0.0187202727001847,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2019-3",-0.105058282944259,0.0181350504456852,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2019-4",-0.0503474691367943,0.0188409309336769,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune1107",-0.226444276789335,0.00173157657934902,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune1401",-0.427155383741022,0.00564501892436465,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune1403",-1.30345616854444,0.00142589062662588,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune1404",-0.696094007787133,0.00469726759478846,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune1405",-0.478797044882512,0.00314152073002633,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2101",0.0613533086207816,0.001230330436154,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2102",0.0347981406734842,0.0014938858892686,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2104",-0.0370222827345852,0.0010366239996134,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2201",0.059191172715091,0.00302665552631228,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2203",-0.790769988021614,0.0026872095313977,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2301",0.0711005947529339,0.00082124889964309,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune2302",-0.459788544296446,0.00574841287156426,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3101",0.012347872329418,0.00153995021692782,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3102",-0.36200966778929,0.00068797883837506,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3103",-0.0880896333114666,0.00162942483157398,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3201",-0.08385716012777,0.000464748117224825,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3202",0.107632536477831,0.00311012415278067,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3301",-0.0261439595722496,0.00205531081498785,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3302",-0.601832077547337,0.00141553945896955,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3303",-0.342260863701175,0.0017451264697868,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune3304",-0.224813475100583,0.00187436121188408,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4101",-0.136886291818264,0.00214719913619929,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4102",-0.161120263810201,0.00187429254941962,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4103",-0.136295873140174,0.00123418234364083,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4104",-0.614212344549631,0.00122540013498364,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4105",-0.324936616689978,0.00120736372703277,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4106",-0.239162312963902,0.00153094538331372,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4201",-0.0923377603998162,0.00175379452286188,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4202",-0.376910768133049,0.00150183305534936,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4203",-0.378476852987103,0.0031349661686277,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4204",-0.190413762289735,0.00194597993065109,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4301",-0.124808303788377,0.00174802112749117,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4302",-0.131477268833097,0.00155507633202919,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4303",-0.238359902611475,0.00118239064392492,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4304",-0.219135820236983,0.00162418445712753,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune4305",-0.183688019272958,0.00118509930379566,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5101",-0.0770634770239416,0.00195284634536612,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5102",-0.157904719944168,0.00128343371002549,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5103",-0.267308070612129,0.00251359041211442,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5105",-0.244703857214087,0.0030237418356971,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5107",-0.34150004318519,0.0029968870859343,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5109",-0.145267956139922,0.00194635401729705,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5301",0.0407897006328402,0.000476230574216426,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5302",-0.348197131907028,0.000382299106420782,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5303",-0.116166762646735,0.000397470352632141,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5304",-0.134010553068837,0.000428735604519702,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5401",-0.215352191778775,0.0025109717710318,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5402",-0.0711476687445778,0.00272705775927492,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5403",-0.260569542712876,0.00301105556479441,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5404",-0.153134153455323,0.0019619261402498,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5405",-0.421996226126635,0.00325835302089553,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5501",-0.0245474747014036,0.00170105470483824,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5502",-0.0445420012954826,0.0017646516613598,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5503",-0.143686856398162,0.00204673016676427,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5504",-0.226156812791776,0.00244184718118593,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5506",-0.0769686686110033,0.00206459960750691,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5601",-0.0771479441317463,0.00234954288350284,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5602",-0.612766964571497,0.00302887994225821,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5603",-0.461131469661369,0.0026915019127552,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5604",-0.814460516266447,0.00334409434150688,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5605",-0.879405694786227,0.00330779299039299,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5606",-0.375468387332692,0.00234943842920591,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5701",-0.0206007068922928,0.000148722525519377,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5702",-0.234767551280798,0.00113469996591534,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5703",-0.0812454721126905,0.00104843099076573,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5704",-0.00436037463578243,0.00128568342729247,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5705",-0.104413492906626,0.000622500565445781,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5706",-0.0929499499653887,0.000318344588179705,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5801",-0.0468516908433839,0.0011736623962551,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5802",0.098238313031007,0.00159142758848422,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5803",-0.30750868445827,0.00238254328076318,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune5804",-0.0269858913771786,0.000752432409624121,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6101",-0.0949797197127227,0.00264842318671169,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6102",-0.221214002253996,0.00263136896622262,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6103",-0.152597050454944,0.00193165313938885,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6104",-0.209699709277461,0.00200408925384246,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6105",-0.258093181969056,0.00206325067055284,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6106",-0.121177602799587,0.00265664640093254,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6107",-0.27830506455031,0.00180498724326893,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6108",-0.160579435356542,0.00260630316160912,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6109",-0.206732631701323,0.00185261579555275,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6110",-0.202510377815175,0.00256053968407226,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6111",-0.164137735437135,0.00245011934329245,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6112",-0.0904595540334178,0.00181376411101658,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6113",-0.0573687537681298,0.00141021881341159,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6114",-0.229409144841838,0.0017820174619453,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
