"region";"province";"commune";"site";"longitude";"latitude";"year";"month";"pollutant";"value";"n";"completeness";"pm25_satellite"
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;4;"mp2.5";28.2333333333333;30;96.7741935483871;25.668971558375
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;5;"mp2.5";42.9333333333333;30;96.7741935483871;28.3009858445411
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;6;"mp2.5";46.5666666666667;30;96.7741935483871;30.0417553877592
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;7;"mp2.5";55.0967741935484;31;100;33.3337822373961
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;8;"mp2.5";36.1935483870968;31;100;30.0046122057563
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;9;"mp2.5";19.3666666666667;30;96.7741935483871;16.7999992370606
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;10;"mp2.5";11.2258064516129;31;100;11.0104388967162
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;11;"mp2.5";9.46666666666667;30;96.7741935483871;10.6103816818454
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2019;12;"mp2.5";10.0967741935484;31;100;10.801159284971
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;1;"mp2.5";12.5555555555556;27;87.0967741935484;12.0034772868647
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;2;"mp2.5";11.7586206896552;29;93.5483870967742;12.6595760066538
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;3;"mp2.5";11.3548387096774;31;100;14.6995065102293
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;4;"mp2.5";22.551724137931;29;93.5483870967742;22.8495152335236
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;5;"mp2.5";42.0645161290323;31;100;31.700987361011
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;6;"mp2.5";45.4814814814815;27;87.0967741935484;30.8583017281072
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;7;"mp2.5";41.3225806451613;31;100;32.8416973254924
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;8;"mp2.5";32.8064516129032;31;100;27.3000567343967
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;9;"mp2.5";19.9333333333333;30;96.7741935483871;18.889412400994
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;10;"mp2.5";12.0322580645161;31;100;13.0896189820897
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;11;"mp2.5";9.6;30;96.7741935483871;11.8000001907349
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2020;12;"mp2.5";9.13793103448276;29;93.5483870967742;10.0703361841459
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;1;"mp2.5";11.0333333333333;30;96.7741935483871;12.8760735034645
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;2;"mp2.5";7.5;24;77.4193548387097;12.6688557101294
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;3;"mp2.5";11.6129032258065;31;100;14.5438021838494
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;4;"mp2.5";24.1333333333333;30;96.7741935483871;22.276237536565
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;5;"mp2.5";47.741935483871;31;100;43.3702795331092
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;6;"mp2.5";52.3666666666667;30;96.7741935483871;36.090077251439
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;7;"mp2.5";62.3;30;96.7741935483871;35.5163086942524
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;8;"mp2.5";44;31;100;37.1901699561215
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;9;"mp2.5";20.0333333333333;30;96.7741935483871;19.01038139938
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;10;"mp2.5";11.2258064516129;31;100;13.2208775031448
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;11;"mp2.5";7.6;30;96.7741935483871;12.01038139938
"VII";"Curicó";"Curicó";"Curicó";-71.2339541819121;-34.9749435787699;2021;12;"mp2.5";11.258064516129;31;100;26.2380320496264
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;5;"mp2.5";82.775192;25;80.6451612903226;30.623891341855
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;6;"mp2.5";71.1919666666667;30;96.7741935483871;26.263242475278
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;7;"mp2.5";81.2561516129032;31;100;33.0999984741211
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;8;"mp2.5";56.8544612903226;31;100;23.7920426535452
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;9;"mp2.5";35.9168833333333;30;96.7741935483871;17.6958159560061
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;10;"mp2.5";16.4377480645161;31;100;11.5197062332705
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;11;"mp2.5";9.38579766666667;30;96.7741935483871;9.57876434493397
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2015;12;"mp2.5";7.62537538461538;26;83.8709677419355;10.4362920929146
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;1;"mp2.5";8.66975133333333;30;96.7741935483871;12.84766067965
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;2;"mp2.5";9.99193482758621;29;93.5483870967742;12.6389470684604
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;3;"mp2.5";20.7307938709677;31;100;18.9056819198368
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;4;"mp2.5";32.4753066666667;30;96.7741935483871;21.9788977975273
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;5;"mp2.5";60.8489967741936;31;100;36.1348215600449
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;6;"mp2.5";81.4890033333333;30;96.7741935483871;32.1664055290293
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;7;"mp2.5";69.0749806451613;31;100;31.0829491518673
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;8;"mp2.5";39.8716166666667;30;96.7741935483871;24.6582761518264
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;9;"mp2.5";28.4849693333333;30;96.7741935483871;18.3999996185303
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;10;"mp2.5";10.4143537037037;27;87.0967741935484;11.1617127456489
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;11;"mp2.5";6.903012;30;96.7741935483871;10.078764344934
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2016;12;"mp2.5";9.72427516129032;31;100;11.9317350465094
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;1;"mp2.5";22.1480583333333;30;96.7741935483871;21.9710870729257
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;2;"mp2.5";8.93793035714286;28;90.3225806451613;13.1367574937975
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;3;"mp2.5";11.6823222580645;31;100;16.8616803687252
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;4;"mp2.5";24.7252236666667;30;96.7741935483871;18.8747138153826
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;5;"mp2.5";54.9032258064516;31;100;30.6605882963985
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;6;"mp2.5";50.5172413793103;29;93.5483870967742;28.5155214263371
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;7;"mp2.5";72.6129032258064;31;100;28.1984706636276
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;8;"mp2.5";44.3870967741936;31;100;22.1979313456689
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;9;"mp2.5";24.3666666666667;30;96.7741935483871;16.8564629332039
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;10;"mp2.5";7.66666666666667;27;87.0967741935484;10.8000001907349
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;11;"mp2.5";5.33333333333333;30;96.7741935483871;8.97533209214197
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2017;12;"mp2.5";5;29;93.5483870967742;9.41918066561861
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;1;"mp2.5";6.38709677419355;31;100;11.5424115102435
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;2;"mp2.5";8.03571428571429;28;90.3225806451613;10.8349759809379
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;3;"mp2.5";9.32258064516129;31;100;14.7033152020494
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;4;"mp2.5";29.6551724137931;29;93.5483870967742;23.1685340321429
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;5;"mp2.5";57.1290322580645;31;100;30.6321681385002
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;6;"mp2.5";81.0666666666667;30;96.7741935483871;32.3862355277762
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;7;"mp2.5";65.9354838709677;31;100;29.9829487703976
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;8;"mp2.5";58.5161290322581;31;100;27.1172646074528
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;9;"mp2.5";21.1666666666667;30;96.7741935483871;16.9155210448674
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;10;"mp2.5";9.2962962962963;27;87.0967741935484;8.8155214690487
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;11;"mp2.5";4.36666666666667;30;96.7741935483871;7.43629209291459
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2018;12;"mp2.5";5.29032258064516;31;100;10.0574069846567
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;1;"mp2.5";5.51612903225806;31;100;11.2958153838015
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;2;"mp2.5";9.64285714285714;28;90.3225806451613;14.2962842891392
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;3;"mp2.5";14.741935483871;31;100;15.8430109241373
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;4;"mp2.5";37;30;96.7741935483871;29.8958884333771
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;5;"mp2.5";58.6451612903226;31;100;28.8548726216092
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;6;"mp2.5";45.9;30;96.7741935483871;26.5197062332705
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;7;"mp2.5";59.258064516129;31;100;27.1829495333371
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;8;"mp2.5";48.7741935483871;31;100;26.6801031685939
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;9;"mp2.5";24.7666666666667;30;96.7741935483871;17.7000007629395
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;10;"mp2.5";10.962962962963;27;87.0967741935484;11.9155210448674
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;11;"mp2.5";8.93333333333333;30;96.7741935483871;9.72951287326341
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2019;12;"mp2.5";8.63333333333333;30;96.7741935483871;11.4926344254072
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;1;"mp2.5";11.1851851851852;27;87.0967741935484;13.6044360642241
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;2;"mp2.5";11.6923076923077;26;83.8709677419355;12.8739233109671
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;3;"mp2.5";13.0666666666667;30;96.7741935483871;13.1517529682107
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;4;"mp2.5";27.6551724137931;29;93.5483870967742;24.5992281705987
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;5;"mp2.5";59.2903225806452;31;100;29.6000605937526
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;6;"mp2.5";52.5333333333333;30;96.7741935483871;30.0367574628729
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;7;"mp2.5";55.5161290322581;31;100;30.1725838279334
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;8;"mp2.5";42.3870967741936;31;100;25.5700827291983
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;9;"mp2.5";21.9666666666667;30;96.7741935483871;18.4703944294161
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;10;"mp2.5";12.1851851851852;27;87.0967741935484;11.7197060425356
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;11;"mp2.5";7.83333333333333;30;96.7741935483871;10.4787639634642
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2020;12;"mp2.5";4.2258064516129;31;100;11.0332040652872
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;1;"mp2.5";5.80645161290323;31;100;12.2719243835069
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;2;"mp2.5";9.61538461538461;26;83.8709677419355;12.0208918085688
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;3;"mp2.5";14.0645161290323;31;100;15.4305172850224
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;4;"mp2.5";28.6666666666667;30;96.7741935483871;25.2962013398532
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;5;"mp2.5";56.8387096774194;31;100;44.9658975407952
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;6;"mp2.5";63.2;30;96.7741935483871;29.1984706636276
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;7;"mp2.5";73.2903225806452;31;100;28.6829495333371
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;8;"mp2.5";53.3225806451613;31;100;35.6829492081119
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;9;"mp2.5";23.4333333333333;30;96.7741935483871;18.3310420897348
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;10;"mp2.5";11.2758620689655;29;93.5483870967742;13.1999998092651
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;11;"mp2.5";7.03571428571429;28;90.3225806451613;10.2995345991171
"VII";"Linares";"Linares";"Linares";-71.5928744623123;-35.8369692862414;2021;12;"mp2.5";7.54838709677419;31;100;31.6392685847441
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;1;"mp2.5";10.5851403225806;31;100;8.00538666168296
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;2;"mp2.5";15.8150907142857;28;90.3225806451613;11.4851018550408
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;3;"mp2.5";12.4631151612903;31;100;11.6262111392408
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;4;"mp2.5";28.4226113333333;30;96.7741935483871;25.6416918255568
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;5;"mp2.5";70.4502916129032;31;100;33.8003660283144
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;6;"mp2.5";70.5262933333333;30;96.7741935483871;31.760170374438
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;7;"mp2.5";81.3533032258065;31;100;33.3014016160637
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;8;"mp2.5";48.2431622580645;31;100;23.8277516243751
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;9;"mp2.5";22.7408263333333;30;96.7741935483871;17.1327544931287
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;10;"mp2.5";9.09246838709677;31;100;9.80000019073487
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;11;"mp2.5";4.71860533333333;30;96.7741935483871;6.93570202481108
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2015;12;"mp2.5";7.56345129032258;31;100;9.23500069802038
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;1;"mp2.5";8.1252564;25;80.6451612903226;9.27920515890566
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;2;"mp2.5";8.26877888888889;27;87.0967741935484;9.19814310794051
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;3;"mp2.5";19.5047664516129;31;100;14.8560663157595
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;4;"mp2.5";27.8410973333333;30;96.7741935483871;21.7855769074857
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;5;"mp2.5";60.2589407407407;27;87.0967741935484;36.0521015767248
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;6;"mp2.5";71.4790233333333;30;96.7741935483871;37.7833793887489
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;7;"mp2.5";67.537582;30;96.7741935483871;31.6751658217642
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;8;"mp2.5";36.1367548387097;31;100;27.3499330799687
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;9;"mp2.5";23.0707473333333;30;96.7741935483871;18.0334553011606
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;10;"mp2.5";9.80338161290322;31;100;9.79845458171313
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;11;"mp2.5";7.56348633333333;30;96.7741935483871;7.7434792855527
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2016;12;"mp2.5";10.800185483871;31;100;8.69173842940134
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;1;"mp2.5";31.4740568;25;80.6451612903226;12.7294001397043
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;2;"mp2.5";7.61765357142857;28;90.3225806451613;10.9644015455306
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;3;"mp2.5";9.956922;30;96.7741935483871;11.1664261723261
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;4;"mp2.5";15.3356217857143;28;90.3225806451613;16.5453113918238
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;5;"mp2.5";48.3448275862069;29;93.5483870967742;27.0931659928137
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;6;"mp2.5";40.7037037037037;27;87.0967741935484;29.6527284507509
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;7;"mp2.5";62.3225806451613;31;100;28.9868847603522
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;8;"mp2.5";40.8387096774194;31;100;22.8434791711841
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;9;"mp2.5";17.4666666666667;30;96.7741935483871;16.0007011895016
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;10;"mp2.5";7.89655172413793;29;93.5483870967742;9.30468587488384
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;11;"mp2.5";6.73333333333333;30;96.7741935483871;6.69999980926514
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2017;12;"mp2.5";5.54838709677419;31;100;6.95139954699987
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;1;"mp2.5";8.2258064516129;31;100;8.13263503677921
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;2;"mp2.5";10.7857142857143;28;90.3225806451613;8.36473715060389
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;3;"mp2.5";10.3870967741935;31;100;8.7531376231002
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;4;"mp2.5";24.1071428571429;28;90.3225806451613;19.5387434560622
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;5;"mp2.5";52.1724137931034;29;93.5483870967742;29.8777782805062
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;6;"mp2.5";76.1481481481482;27;87.0967741935484;37.4312094332635
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;7;"mp2.5";71.9354838709677;31;100;30.3191598989268
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;8;"mp2.5";50.7741935483871;31;100;34.6134792652609
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;9;"mp2.5";18.8333333333333;30;96.7741935483871;15.3701937858355
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;10;"mp2.5";7.64516129032258;31;100;8.2062317437438
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;11;"mp2.5";6.13333333333333;30;96.7741935483871;5.46949283233397
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2018;12;"mp2.5";7.38709677419355;31;100;6.90195467113606
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;1;"mp2.5";7.16129032258065;31;100;7.81642890561842
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;2;"mp2.5";12.3571428571429;28;90.3225806451613;12.3543669848305
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;3;"mp2.5";17.1612903225806;31;100;11.3888397852004
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;4;"mp2.5";31.4827586206897;29;93.5483870967742;25.1843565432017
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;5;"mp2.5";51.7666666666667;30;96.7741935483871;28.9067400141002
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;6;"mp2.5";44.2;30;96.7741935483871;28.8122457743068
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;7;"mp2.5";48.6;30;96.7741935483871;30
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;8;"mp2.5";37.0967741935484;31;100;31.102247179993
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;9;"mp2.5";14.1;30;96.7741935483871;16.6357024382995
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;10;"mp2.5";8.74193548387097;31;100;9.13275418076236
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;11;"mp2.5";5.54166666666667;24;77.4193548387097;6.8067405541642
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2019;12;"mp2.5";6.74193548387097;31;100;7.89188160610173
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;1;"mp2.5";9.55555555555556;27;87.0967741935484;8.60898753270884
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;2;"mp2.5";9.62068965517241;29;93.5483870967742;10.6212773749898
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;3;"mp2.5";9.67741935483871;31;100;10.1668107330665
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;4;"mp2.5";20.9;30;96.7741935483871;23.5852005946262
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;5;"mp2.5";46.7666666666667;30;96.7741935483871;31.278958610779
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;6;"mp2.5";65.4666666666667;30;96.7741935483871;31.2698033219071
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;7;"mp2.5";64.741935483871;31;100;32.0672449871948
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;8;"mp2.5";37.7931034482759;29;93.5483870967742;22.8764257203141
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;9;"mp2.5";21.9;30;96.7741935483871;17.6037927595347
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;10;"mp2.5";10.4838709677419;31;100;10.9091795410338
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;11;"mp2.5";9.2;30;96.7741935483871;7.70449339559822
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2020;12;"mp2.5";8.64516129032258;31;100;8.24178516397556
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2021;1;"mp2.5";9.14814814814815;27;87.0967741935484;9.22406283094347
"VII";"Talca";"Talca";"La Florida-Talca";-71.6781188939112;-35.4352233439442;2021;2;"mp2.5";7.64285714285714;28;90.3225806451613;9.10586616600254
