CODIGO_COMUNA_RESIDENCIA,Year,Gender,Death_count_all_cause,Mean_age,Age group
6116,1994,Hombre,54,60.611111111111114,18+
6116,1994,Mujer,35,68.62857142857143,18+
6116,1995,Hombre,54,61.574074074074076,18+
6116,1995,Mujer,32,69.78125,18+
6116,1996,Hombre,53,62.905660377358494,18+
6116,1996,Mujer,35,68.34285714285714,18+
6116,1997,Hombre,50,63.18,18+
6116,1997,Mujer,32,62.59375,18+
6116,1998,Hombre,56,65.58928571428571,18+
6116,1998,Mujer,35,69.31428571428572,18+
6116,1999,Hombre,61,67.93442622950819,18+
6116,1999,Mujer,39,67.48717948717949,18+
6116,2000,Hombre,55,60.6,18+
6116,2000,Mujer,38,68.07894736842105,18+
6116,2001,Hombre,53,60.45283018867924,18+
6116,2001,Mujer,39,69.71794871794872,18+
6116,2002,Hombre,61,63.278688524590166,18+
6116,2002,Mujer,41,74.90243902439025,18+
6116,2003,Hombre,74,62.08108108108108,18+
6116,2003,Mujer,41,72.46341463414635,18+
6116,2004,Hombre,63,62.25396825396825,18+
6116,2004,Mujer,37,72.35135135135135,18+
6116,2005,Hombre,55,66.6,18+
6116,2005,Mujer,36,73.41666666666667,18+
6116,2006,Hombre,51,60.6078431372549,18+
6116,2006,Mujer,35,73.34285714285714,18+
6116,2007,Hombre,73,66.24657534246575,18+
6116,2007,Mujer,44,68.31818181818181,18+
6116,2008,Hombre,61,63.721311475409834,18+
6116,2008,Mujer,37,77.0,18+
6116,2009,Hombre,72,64.56944444444444,18+
6116,2009,Mujer,38,76.07894736842105,18+
6116,2010,Hombre,61,65.47540983606558,18+
6116,2010,Mujer,36,72.30555555555556,18+
6116,2011,Hombre,65,66.16923076923077,18+
6116,2011,Mujer,55,74.01818181818182,18+
6116,2012,Hombre,59,67.13559322033899,18+
6116,2012,Mujer,46,72.5,18+
6116,2013,Hombre,70,68.32857142857142,18+
6116,2013,Mujer,45,72.97777777777777,18+
6116,2014,Hombre,82,69.48780487804878,18+
6116,2014,Mujer,56,75.55357142857143,18+
6116,2015,Hombre,76,68.03947368421052,18+
6116,2015,Mujer,38,76.97368421052632,18+
6116,2016,Hombre,70,70.91428571428571,18+
6116,2016,Mujer,38,72.21052631578948,18+
6116,2017,Hombre,64,73.015625,18+
6116,2017,Mujer,44,70.70454545454545,18+
6116,2018,Hombre,80,72.5,18+
6116,2018,Mujer,45,69.93333333333334,18+
6116,2019,Hombre,78,70.24358974358974,18+
6116,2019,Mujer,60,75.23333333333333,18+
6117,1990,Hombre,121,66.2396694214876,18+
6117,1990,Mujer,94,72.79787234042553,18+
6117,1991,Hombre,106,65.04716981132076,18+
6117,1991,Mujer,84,71.26190476190476,18+
6117,1992,Hombre,123,69.16260162601625,18+
6117,1992,Mujer,83,73.6987951807229,18+
6117,1993,Hombre,131,65.14503816793894,18+
6117,1993,Mujer,110,72.37272727272727,18+
6117,1994,Hombre,117,67.82905982905983,18+
6117,1994,Mujer,102,72.98039215686275,18+
6117,1995,Hombre,115,67.68695652173913,18+
6117,1995,Mujer,99,71.88888888888889,18+
6117,1996,Hombre,140,68.95,18+
6117,1996,Mujer,92,71.83695652173913,18+
6117,1997,Hombre,119,68.89075630252101,18+
6117,1997,Mujer,99,72.81818181818181,18+
6117,1998,Hombre,147,67.43537414965986,18+
6117,1998,Mujer,103,75.50485436893204,18+
6117,1999,Hombre,186,69.1989247311828,18+
6117,1999,Mujer,97,74.81443298969072,18+
6117,2000,Hombre,143,67.00699300699301,18+
6117,2000,Mujer,83,74.21686746987952,18+
6117,2001,Hombre,120,69.95,18+
6117,2001,Mujer,118,73.45762711864407,18+
6117,2002,Hombre,158,66.88607594936708,18+
6117,2002,Mujer,102,72.47058823529412,18+
6117,2003,Hombre,155,68.23870967741935,18+
6117,2003,Mujer,80,74.1,18+
6117,2004,Hombre,168,68.0,18+
6117,2004,Mujer,91,74.3956043956044,18+
6117,2005,Hombre,157,68.35668789808918,18+
6117,2005,Mujer,110,73.11818181818182,18+
6117,2006,Hombre,154,67.38311688311688,18+
6117,2006,Mujer,115,74.83478260869565,18+
6117,2007,Hombre,133,67.0,18+
6117,2007,Mujer,121,78.95867768595042,18+
6117,2008,Hombre,154,67.70779220779221,18+
6117,2008,Mujer,121,74.5702479338843,18+
6117,2009,Hombre,127,72.22834645669292,18+
6117,2009,Mujer,122,75.82786885245902,18+
6117,2010,Hombre,161,68.28571428571429,18+
6117,2010,Mujer,125,75.16,18+
6117,2011,Hombre,146,71.0958904109589,18+
6117,2011,Mujer,116,74.89655172413794,18+
6117,2012,Hombre,169,71.23668639053254,18+
6117,2012,Mujer,118,75.67796610169492,18+
6117,2013,Hombre,156,70.59615384615384,18+
6117,2013,Mujer,123,77.92682926829268,18+
6117,2014,Hombre,150,71.71333333333334,18+
6117,2014,Mujer,140,74.5,18+
6117,2015,Hombre,140,70.56428571428572,18+
6117,2015,Mujer,103,75.7864077669903,18+
6117,2016,Hombre,151,70.96026490066225,18+
6117,2016,Mujer,138,77.73913043478261,18+
6117,2017,Hombre,155,71.27096774193548,18+
6117,2017,Mujer,127,79.58267716535433,18+
6117,2018,Hombre,167,69.7185628742515,18+
6117,2018,Mujer,130,74.56153846153846,18+
6117,2019,Hombre,179,72.33519553072625,18+
6117,2019,Mujer,139,78.12949640287769,18+
6201,1990,Hombre,39,64.1025641025641,18+
6201,1990,Mujer,26,76.38461538461539,18+
6201,1991,Hombre,29,66.62068965517241,18+
6201,1991,Mujer,25,73.12,18+
6201,1992,Hombre,40,65.35,18+
6201,1992,Mujer,19,75.21052631578948,18+
6201,1993,Hombre,40,59.45,18+
6201,1993,Mujer,28,68.21428571428571,18+
6201,1994,Hombre,27,64.74074074074075,18+
6201,1994,Mujer,26,71.96153846153847,18+
6201,1995,Hombre,30,68.2,18+
6201,1995,Mujer,29,64.72413793103448,18+
6201,1996,Hombre,45,65.22222222222223,18+
6201,1996,Mujer,34,75.44117647058823,18+
6201,1997,Hombre,52,64.1923076923077,18+
6201,1997,Mujer,26,74.96153846153847,18+
6201,1998,Hombre,39,65.8974358974359,18+
6201,1998,Mujer,30,70.26666666666667,18+
6201,1999,Hombre,39,69.87179487179488,18+
6201,1999,Mujer,33,72.51515151515152,18+
6201,2000,Hombre,45,64.97777777777777,18+
6201,2000,Mujer,24,68.41666666666667,18+
6201,2001,Hombre,37,68.13513513513513,18+
6201,2001,Mujer,31,73.61290322580645,18+
6201,2002,Hombre,35,63.74285714285714,18+
6201,2002,Mujer,20,74.55,18+
6201,2003,Hombre,52,61.61538461538461,18+
6201,2003,Mujer,36,77.80555555555556,18+
6201,2004,Hombre,46,64.47826086956522,18+
6201,2004,Mujer,28,70.78571428571429,18+
6201,2005,Hombre,44,67.72727272727273,18+
6201,2005,Mujer,21,68.80952380952381,18+
6201,2006,Hombre,44,69.75,18+
6201,2006,Mujer,29,79.10344827586206,18+
6201,2007,Hombre,48,71.125,18+
6201,2007,Mujer,31,78.29032258064517,18+
6201,2008,Hombre,48,67.3125,18+
6201,2008,Mujer,40,74.025,18+
6201,2009,Hombre,49,69.93877551020408,18+
6201,2009,Mujer,38,71.6842105263158,18+
6201,2010,Hombre,36,64.69444444444444,18+
6201,2010,Mujer,25,73.64,18+
6201,2011,Hombre,39,73.58974358974359,18+
6201,2011,Mujer,34,72.52941176470588,18+
6201,2012,Hombre,44,69.47727272727273,18+
6201,2012,Mujer,38,75.89473684210526,18+
6201,2013,Hombre,51,72.82352941176471,18+
6201,2013,Mujer,36,75.58333333333333,18+
6201,2014,Hombre,57,70.12280701754386,18+
6201,2014,Mujer,50,77.28,18+
6201,2015,Hombre,51,68.66666666666667,18+
6201,2015,Mujer,32,74.9375,18+
6201,2016,Hombre,52,71.82692307692308,18+
6201,2016,Mujer,41,77.0,18+
6201,2017,Hombre,60,66.8,18+
6201,2017,Mujer,39,76.12820512820512,18+
6201,2018,Hombre,65,64.8923076923077,18+
6201,2018,Mujer,51,76.15686274509804,18+
6201,2019,Hombre,49,70.65306122448979,18+
6201,2019,Mujer,34,78.73529411764706,18+
6202,1990,Hombre,18,63.5,18+
6202,1990,Mujer,5,73.8,18+
6202,1991,Hombre,5,71.0,18+
6202,1991,Mujer,10,67.8,18+
6202,1992,Hombre,11,70.81818181818181,18+
6202,1992,Mujer,6,76.66666666666667,18+
6202,1993,Hombre,17,72.29411764705883,18+
6202,1993,Mujer,6,78.16666666666667,18+
6202,1994,Hombre,16,60.3125,18+
6202,1994,Mujer,5,78.0,18+
6202,1995,Hombre,14,56.0,18+
6202,1995,Mujer,8,76.125,18+
6202,1996,Hombre,13,72.15384615384616,18+
6202,1996,Mujer,6,76.33333333333333,18+
6202,1997,Hombre,14,73.85714285714286,18+
6202,1997,Mujer,8,84.375,18+
6202,1998,Hombre,13,75.6923076923077,18+
6202,1998,Mujer,8,74.25,18+
6202,1999,Hombre,15,76.8,18+
6202,1999,Mujer,5,82.0,18+
6202,2000,Hombre,21,71.47619047619048,18+
6202,2000,Mujer,11,78.18181818181819,18+
6202,2001,Hombre,14,75.85714285714286,18+
6202,2001,Mujer,11,83.36363636363636,18+
6202,2002,Hombre,16,77.1875,18+
6202,2002,Mujer,9,79.88888888888889,18+
6202,2003,Hombre,12,74.66666666666667,18+
6202,2003,Mujer,12,79.5,18+
6202,2004,Hombre,18,77.88888888888889,18+
6202,2004,Mujer,9,78.77777777777777,18+
6202,2005,Hombre,13,65.84615384615384,18+
6202,2005,Mujer,9,72.0,18+
6202,2006,Hombre,15,68.13333333333334,18+
6202,2006,Mujer,6,72.66666666666667,18+
6202,2007,Hombre,17,73.23529411764706,18+
6202,2007,Mujer,6,84.33333333333333,18+
6202,2008,Hombre,11,67.9090909090909,18+
6202,2008,Mujer,9,81.88888888888889,18+
6202,2009,Hombre,11,68.36363636363636,18+
6202,2009,Mujer,11,77.0,18+
6202,2010,Hombre,13,78.23076923076923,18+
6202,2010,Mujer,12,88.66666666666667,18+
6202,2011,Hombre,11,74.45454545454545,18+
6202,2011,Mujer,11,78.36363636363636,18+
6202,2012,Hombre,18,69.72222222222223,18+
6202,2012,Mujer,8,81.375,18+
6202,2013,Hombre,14,77.85714285714286,18+
6202,2013,Mujer,13,70.3076923076923,18+
6202,2014,Hombre,12,72.83333333333333,18+
6202,2014,Mujer,12,83.0,18+
6202,2015,Hombre,13,69.92307692307692,18+
6202,2015,Mujer,11,89.27272727272727,18+
6202,2016,Hombre,13,71.38461538461539,18+
6202,2016,Mujer,11,81.81818181818181,18+
6202,2017,Hombre,15,75.46666666666667,18+
6202,2017,Mujer,12,79.83333333333333,18+
6202,2018,Hombre,11,67.72727272727273,18+
6202,2018,Mujer,9,77.88888888888889,18+
6202,2019,Hombre,19,71.52631578947368,18+
6202,2019,Mujer,13,85.23076923076923,18+
6203,1990,Hombre,18,62.611111111111114,18+
6203,1990,Mujer,10,66.7,18+
6203,1991,Hombre,12,67.5,18+
6203,1991,Mujer,12,72.33333333333333,18+
6203,1992,Hombre,19,63.578947368421055,18+
6203,1992,Mujer,11,66.36363636363636,18+
6203,1993,Hombre,8,65.25,18+
6203,1993,Mujer,14,73.14285714285714,18+
6203,1994,Hombre,22,69.31818181818181,18+
6203,1994,Mujer,15,73.2,18+
6203,1995,Hombre,18,68.88888888888889,18+
6203,1995,Mujer,11,76.0909090909091,18+
6203,1996,Hombre,22,68.77272727272727,18+
6203,1996,Mujer,17,75.76470588235294,18+
6203,1997,Hombre,20,69.8,18+
6203,1997,Mujer,13,73.07692307692308,18+
6203,1998,Hombre,23,70.0,18+
6203,1998,Mujer,10,77.6,18+
6203,1999,Hombre,20,68.05,18+
6203,1999,Mujer,11,73.63636363636364,18+
6203,2000,Hombre,20,68.1,18+
6203,2000,Mujer,15,69.86666666666666,18+
6203,2001,Hombre,22,77.86363636363636,18+
6203,2001,Mujer,18,73.94444444444444,18+
6203,2002,Hombre,25,66.64,18+
6203,2002,Mujer,13,68.38461538461539,18+
6203,2003,Hombre,20,70.8,18+
6203,2003,Mujer,10,77.8,18+
6203,2004,Hombre,18,68.33333333333333,18+
6203,2004,Mujer,16,77.375,18+
6203,2005,Hombre,18,67.44444444444444,18+
6203,2005,Mujer,10,84.0,18+
6203,2006,Hombre,14,68.28571428571429,18+
6203,2006,Mujer,15,80.33333333333333,18+
6203,2007,Hombre,18,69.61111111111111,18+
6203,2007,Mujer,23,76.17391304347827,18+
6203,2008,Hombre,22,72.72727272727273,18+
6203,2008,Mujer,14,76.85714285714286,18+
6203,2009,Hombre,26,74.96153846153847,18+
6203,2009,Mujer,18,78.11111111111111,18+
6203,2010,Hombre,23,71.34782608695652,18+
6203,2010,Mujer,14,72.5,18+
6203,2011,Hombre,27,71.11111111111111,18+
6203,2011,Mujer,14,74.92857142857143,18+
6203,2012,Hombre,13,60.76923076923077,18+
6203,2012,Mujer,15,76.86666666666666,18+
6203,2013,Hombre,26,71.46153846153847,18+
6203,2013,Mujer,14,79.28571428571429,18+
6203,2014,Hombre,19,74.84210526315789,18+
6203,2014,Mujer,17,78.23529411764706,18+
6203,2015,Hombre,23,73.52173913043478,18+
6203,2015,Mujer,18,73.11111111111111,18+
6203,2016,Hombre,25,71.8,18+
6203,2016,Mujer,15,79.13333333333334,18+
6203,2017,Hombre,28,72.5,18+
6203,2017,Mujer,21,74.0,18+
6203,2018,Hombre,18,75.11111111111111,18+
6203,2018,Mujer,15,72.86666666666666,18+
6203,2019,Hombre,31,76.90322580645162,18+
6203,2019,Mujer,17,74.47058823529412,18+
6204,1990,Hombre,21,55.80952380952381,18+
6204,1990,Mujer,11,73.81818181818181,18+
6204,1991,Hombre,27,72.55555555555556,18+
6204,1991,Mujer,14,77.71428571428571,18+
6204,1992,Hombre,15,61.8,18+
6204,1992,Mujer,24,75.29166666666667,18+
6204,1993,Hombre,16,66.4375,18+
6204,1993,Mujer,18,75.94444444444444,18+
6204,1994,Hombre,28,66.60714285714286,18+
6204,1994,Mujer,23,69.8695652173913,18+
6204,1995,Hombre,27,67.07407407407408,18+
6204,1995,Mujer,11,69.9090909090909,18+
6204,1996,Hombre,25,64.36,18+
6204,1996,Mujer,17,71.58823529411765,18+
6204,1997,Hombre,30,69.63333333333334,18+
6204,1997,Mujer,11,78.45454545454545,18+
6204,1998,Hombre,17,64.94117647058823,18+
6204,1998,Mujer,15,78.8,18+
6204,1999,Hombre,24,69.54166666666667,18+
6204,1999,Mujer,16,77.6875,18+
6204,2000,Hombre,21,72.52380952380952,18+
6204,2000,Mujer,14,81.64285714285714,18+
6204,2001,Hombre,30,64.8,18+
6204,2001,Mujer,15,71.33333333333333,18+
6204,2002,Hombre,25,62.24,18+
6204,2002,Mujer,15,74.93333333333334,18+
6204,2003,Hombre,25,73.28,18+
6204,2003,Mujer,14,73.42857142857143,18+
6204,2004,Hombre,27,67.48148148148148,18+
6204,2004,Mujer,19,76.15789473684211,18+
6204,2005,Hombre,15,71.0,18+
6204,2005,Mujer,20,85.2,18+
6204,2006,Hombre,20,72.5,18+
6204,2006,Mujer,21,78.0952380952381,18+
6204,2007,Hombre,26,71.11538461538461,18+
6204,2007,Mujer,17,76.47058823529412,18+
6204,2008,Hombre,22,72.18181818181819,18+
6204,2008,Mujer,21,70.61904761904762,18+
6204,2009,Hombre,23,73.04347826086956,18+
6204,2009,Mujer,10,82.8,18+
6204,2010,Hombre,37,70.32432432432432,18+
6204,2010,Mujer,26,77.92307692307692,18+
6204,2011,Hombre,27,72.92592592592592,18+
6204,2011,Mujer,22,81.31818181818181,18+
6204,2012,Hombre,24,70.08333333333333,18+
6204,2012,Mujer,25,76.52,18+
6204,2013,Hombre,36,69.66666666666667,18+
6204,2013,Mujer,22,78.86363636363636,18+
6204,2014,Hombre,30,74.4,18+
6204,2014,Mujer,20,79.45,18+
6204,2015,Hombre,28,75.17857142857143,18+
6204,2015,Mujer,19,80.21052631578948,18+
6204,2016,Hombre,27,75.44444444444444,18+
6204,2016,Mujer,24,75.875,18+
6204,2017,Hombre,30,73.16666666666667,18+
6204,2017,Mujer,23,79.0,18+
6204,2018,Hombre,26,71.26923076923077,18+
6204,2018,Mujer,25,80.8,18+
6204,2019,Hombre,26,73.5,18+
6204,2019,Mujer,32,78.375,18+
6205,1990,Hombre,28,67.96428571428571,18+
6205,1990,Mujer,14,77.28571428571429,18+
6205,1991,Hombre,17,72.52941176470588,18+
6205,1991,Mujer,13,77.61538461538461,18+
6205,1992,Hombre,13,75.38461538461539,18+
6205,1992,Mujer,10,75.2,18+
6205,1993,Hombre,21,73.28571428571429,18+
6205,1993,Mujer,15,74.26666666666667,18+
6205,1994,Hombre,23,69.43478260869566,18+
6205,1994,Mujer,12,71.58333333333333,18+
6205,1995,Hombre,16,75.5,18+
6205,1995,Mujer,13,73.53846153846153,18+
6205,1996,Hombre,26,67.03846153846153,18+
6205,1996,Mujer,11,76.18181818181819,18+
6205,1997,Hombre,27,71.81481481481481,18+
6205,1997,Mujer,11,72.63636363636364,18+
6205,1998,Hombre,23,74.65217391304348,18+
6205,1998,Mujer,15,75.0,18+
6205,1999,Hombre,21,67.71428571428571,18+
6205,1999,Mujer,11,76.81818181818181,18+
6205,2000,Hombre,18,73.0,18+
6205,2000,Mujer,16,76.75,18+
6205,2001,Hombre,24,70.70833333333333,18+
6205,2001,Mujer,17,75.41176470588235,18+
6205,2002,Hombre,25,71.16,18+
6205,2002,Mujer,9,69.0,18+
6205,2003,Hombre,29,67.65517241379311,18+
6205,2003,Mujer,22,74.54545454545455,18+
6205,2004,Hombre,28,65.57142857142857,18+
6205,2004,Mujer,16,82.3125,18+
6205,2005,Hombre,25,70.96,18+
6205,2005,Mujer,16,80.1875,18+
6205,2006,Hombre,12,70.41666666666667,18+
6205,2006,Mujer,16,83.75,18+
6205,2007,Hombre,36,62.611111111111114,18+
6205,2007,Mujer,18,76.33333333333333,18+
6205,2008,Hombre,22,78.13636363636364,18+
6205,2008,Mujer,20,70.2,18+
6205,2009,Hombre,23,67.52173913043478,18+
6205,2009,Mujer,17,75.29411764705883,18+
6205,2010,Hombre,19,78.0,18+
6205,2010,Mujer,11,77.81818181818181,18+
6205,2011,Hombre,28,64.35714285714286,18+
6205,2011,Mujer,17,71.70588235294117,18+
6205,2012,Hombre,35,71.74285714285715,18+
6205,2012,Mujer,19,82.42105263157895,18+
6205,2013,Hombre,18,76.33333333333333,18+
6205,2013,Mujer,10,76.2,18+
6205,2014,Hombre,34,76.88235294117646,18+
6205,2014,Mujer,17,78.29411764705883,18+
6205,2015,Hombre,32,75.65625,18+
6205,2015,Mujer,21,78.19047619047619,18+
6205,2016,Hombre,28,77.42857142857143,18+
6205,2016,Mujer,27,78.29629629629629,18+
6205,2017,Hombre,17,74.58823529411765,18+
6205,2017,Mujer,11,80.0909090909091,18+
6205,2018,Hombre,27,73.0,18+
6205,2018,Mujer,22,81.68181818181819,18+
6205,2019,Hombre,29,75.89655172413794,18+
6205,2019,Mujer,27,81.5925925925926,18+
6206,1990,Hombre,20,71.7,18+
6206,1990,Mujer,10,73.6,18+
6206,1991,Hombre,25,69.64,18+
6206,1991,Mujer,14,77.21428571428571,18+
6206,1992,Hombre,22,65.18181818181819,18+
6206,1992,Mujer,18,78.61111111111111,18+
6206,1993,Hombre,15,70.0,18+
6206,1993,Mujer,24,77.95833333333333,18+
6206,1994,Hombre,26,73.3076923076923,18+
6206,1994,Mujer,20,78.6,18+
6206,1995,Hombre,31,64.87096774193549,18+
6206,1995,Mujer,10,74.4,18+
6206,1996,Hombre,20,69.4,18+
6206,1996,Mujer,14,75.71428571428571,18+
6206,1997,Hombre,23,66.21739130434783,18+
6206,1997,Mujer,16,76.5,18+
6206,1998,Hombre,21,69.57142857142857,18+
6206,1998,Mujer,19,75.84210526315789,18+
6206,1999,Hombre,23,65.34782608695652,18+
6206,1999,Mujer,12,74.5,18+
6206,2000,Hombre,38,72.36842105263158,18+
6206,2000,Mujer,16,72.875,18+
6206,2001,Hombre,31,71.35483870967742,18+
6206,2001,Mujer,8,78.625,18+
6206,2002,Hombre,21,71.85714285714286,18+
6206,2002,Mujer,18,75.77777777777777,18+
6206,2003,Hombre,27,71.18518518518519,18+
6206,2003,Mujer,11,76.0909090909091,18+
6206,2004,Hombre,19,70.26315789473684,18+
6206,2004,Mujer,17,81.3529411764706,18+
6206,2005,Hombre,20,68.65,18+
6206,2005,Mujer,23,76.3913043478261,18+
6206,2006,Hombre,33,64.60606060606061,18+
6206,2006,Mujer,20,81.95,18+
6206,2007,Hombre,20,72.4,18+
6206,2007,Mujer,21,76.95238095238095,18+
6206,2008,Hombre,33,74.3030303030303,18+
6206,2008,Mujer,16,77.5625,18+
6206,2009,Hombre,33,68.39393939393939,18+
6206,2009,Mujer,23,82.47826086956522,18+
6206,2010,Hombre,29,75.65517241379311,18+
6206,2010,Mujer,15,86.2,18+
6206,2011,Hombre,25,68.88,18+
6206,2011,Mujer,16,73.6875,18+
6206,2012,Hombre,25,77.8,18+
6206,2012,Mujer,20,77.65,18+
6206,2013,Hombre,29,72.51724137931035,18+
6206,2013,Mujer,14,72.21428571428571,18+
6206,2014,Hombre,29,77.6896551724138,18+
6206,2014,Mujer,14,85.28571428571429,18+
6206,2015,Hombre,38,75.6842105263158,18+
6206,2015,Mujer,16,81.4375,18+
6206,2016,Hombre,23,76.43478260869566,18+
6206,2016,Mujer,27,75.14814814814815,18+
6206,2017,Hombre,32,77.9375,18+
6206,2017,Mujer,19,82.73684210526316,18+
6206,2018,Hombre,27,73.18518518518519,18+
6206,2018,Mujer,22,80.0,18+
6206,2019,Hombre,30,73.0,18+
6206,2019,Mujer,21,80.0,18+
6301,1990,Hombre,188,63.9468085106383,18+
6301,1990,Mujer,147,73.31292517006803,18+
6301,1991,Hombre,179,65.56424581005587,18+
6301,1991,Mujer,129,72.31782945736434,18+
6301,1992,Hombre,213,66.49295774647888,18+
6301,1992,Mujer,140,74.32142857142857,18+
6301,1993,Hombre,150,67.60666666666667,18+
6301,1993,Mujer,150,73.84,18+
6301,1994,Hombre,234,63.3034188034188,18+
6301,1994,Mujer,132,71.00757575757575,18+
6301,1995,Hombre,199,64.47236180904522,18+
6301,1995,Mujer,116,72.96551724137932,18+
6301,1996,Hombre,209,65.72248803827752,18+
6301,1996,Mujer,114,75.10526315789474,18+
6301,1997,Hombre,176,67.96022727272727,18+
6301,1997,Mujer,130,73.28461538461538,18+
6301,1998,Hombre,184,67.5,18+
6301,1998,Mujer,170,72.5764705882353,18+
6301,1999,Hombre,173,68.07514450867052,18+
6301,1999,Mujer,168,73.10714285714286,18+
6301,2000,Hombre,205,66.7609756097561,18+
6301,2000,Mujer,146,73.9041095890411,18+
6301,2001,Hombre,161,66.79503105590062,18+
6301,2001,Mujer,170,73.78235294117647,18+
6301,2002,Hombre,183,66.6775956284153,18+
6301,2002,Mujer,156,72.73076923076923,18+
6301,2003,Hombre,192,68.65625,18+
6301,2003,Mujer,166,75.26506024096386,18+
6301,2004,Hombre,206,67.54854368932038,18+
6301,2004,Mujer,175,75.08,18+
6301,2005,Hombre,202,66.65346534653466,18+
6301,2005,Mujer,157,75.93630573248407,18+
6301,2006,Hombre,201,69.0,18+
6301,2006,Mujer,183,76.14754098360656,18+
6301,2007,Hombre,213,68.65727699530517,18+
6301,2007,Mujer,186,75.6236559139785,18+
6301,2008,Hombre,186,68.51075268817205,18+
6301,2008,Mujer,195,74.45128205128205,18+
6301,2009,Hombre,223,69.4798206278027,18+
6301,2009,Mujer,177,75.0225988700565,18+
6301,2010,Hombre,244,69.93442622950819,18+
6301,2010,Mujer,232,75.24137931034483,18+
6301,2011,Hombre,207,65.52173913043478,18+
6301,2011,Mujer,186,75.52688172043011,18+
6301,2012,Hombre,209,67.50717703349282,18+
6301,2012,Mujer,200,76.52,18+
6301,2013,Hombre,258,68.21705426356588,18+
6301,2013,Mujer,201,75.9950248756219,18+
6301,2014,Hombre,240,69.5,18+
6301,2014,Mujer,213,74.82629107981221,18+
6301,2015,Hombre,265,69.26415094339623,18+
6301,2015,Mujer,215,75.92558139534884,18+
6301,2016,Hombre,215,71.35813953488372,18+
6301,2016,Mujer,217,76.66359447004608,18+
6301,2017,Hombre,235,70.58297872340425,18+
6301,2017,Mujer,206,76.04368932038835,18+
6301,2018,Hombre,214,70.64485981308411,18+
6301,2018,Mujer,213,75.45070422535211,18+
6301,2019,Hombre,244,71.35245901639344,18+
6301,2019,Mujer,233,76.86266094420601,18+
6302,1990,Hombre,55,69.74545454545455,18+
6302,1990,Mujer,25,73.2,18+
6302,1991,Hombre,37,66.10810810810811,18+
6302,1991,Mujer,27,71.4074074074074,18+
6302,1992,Hombre,45,66.88888888888889,18+
6302,1992,Mujer,34,71.02941176470588,18+
6302,1993,Hombre,44,64.97727272727273,18+
6302,1993,Mujer,36,66.97222222222223,18+
6302,1994,Hombre,49,67.55102040816327,18+
6302,1994,Mujer,31,72.74193548387096,18+
6302,1995,Hombre,56,68.10714285714286,18+
6302,1995,Mujer,31,75.74193548387096,18+
6302,1996,Hombre,60,70.8,18+
6302,1996,Mujer,47,74.8936170212766,18+
6302,1997,Hombre,43,70.79069767441861,18+
6302,1997,Mujer,31,77.87096774193549,18+
6302,1998,Hombre,37,66.48648648648648,18+
6302,1998,Mujer,42,74.21428571428571,18+
6302,1999,Hombre,56,71.5,18+
6302,1999,Mujer,35,73.0,18+
6302,2000,Hombre,59,67.45762711864407,18+
6302,2000,Mujer,53,76.32075471698113,18+
6302,2001,Hombre,54,69.24074074074075,18+
6302,2001,Mujer,40,75.05,18+
6302,2002,Hombre,45,64.64444444444445,18+
6302,2002,Mujer,47,72.23404255319149,18+
6302,2003,Hombre,54,65.01851851851852,18+
6302,2003,Mujer,51,73.88235294117646,18+
6302,2004,Hombre,70,67.9,18+
6302,2004,Mujer,34,76.6470588235294,18+
6302,2005,Hombre,53,67.47169811320755,18+
6302,2005,Mujer,39,71.1025641025641,18+
6302,2006,Hombre,44,69.6590909090909,18+
6302,2006,Mujer,27,77.11111111111111,18+
6302,2007,Hombre,60,71.11666666666666,18+
6302,2007,Mujer,22,73.86363636363636,18+
6302,2008,Hombre,63,68.61904761904762,18+
6302,2008,Mujer,37,75.16216216216216,18+
6302,2009,Hombre,62,68.20967741935483,18+
6302,2009,Mujer,49,76.63265306122449,18+
6302,2010,Hombre,58,68.8103448275862,18+
6302,2010,Mujer,30,78.63333333333334,18+
6302,2011,Hombre,42,72.57142857142857,18+
6302,2011,Mujer,29,75.55172413793103,18+
6302,2012,Hombre,54,73.53703703703704,18+
6302,2012,Mujer,47,77.29787234042553,18+
6302,2013,Hombre,62,74.58064516129032,18+
6302,2013,Mujer,42,79.85714285714286,18+
6302,2014,Hombre,64,74.4375,18+
6302,2014,Mujer,47,77.8936170212766,18+
6302,2015,Hombre,69,74.07246376811594,18+
6302,2015,Mujer,48,79.10416666666667,18+
6302,2016,Hombre,56,72.98214285714286,18+
6302,2016,Mujer,63,80.73015873015873,18+
6302,2017,Hombre,65,76.12307692307692,18+
6302,2017,Mujer,43,77.83720930232558,18+
6302,2018,Hombre,67,71.92537313432835,18+
6302,2018,Mujer,40,76.75,18+
6302,2019,Hombre,65,73.49230769230769,18+
6302,2019,Mujer,59,78.20338983050847,18+
6303,1990,Hombre,104,67.14423076923077,18+
6303,1990,Mujer,75,70.81333333333333,18+
6303,1991,Hombre,96,66.51041666666667,18+
6303,1991,Mujer,73,70.43835616438356,18+
6303,1992,Hombre,100,64.66,18+
6303,1992,Mujer,58,73.44827586206897,18+
6303,1993,Hombre,101,66.91089108910892,18+
6303,1993,Mujer,56,72.08928571428571,18+
6303,1994,Hombre,107,64.03738317757009,18+
6303,1994,Mujer,59,72.37288135593221,18+
6303,1995,Hombre,95,66.0421052631579,18+
6303,1995,Mujer,64,74.140625,18+
