CODIGO_COMUNA_RESIDENCIA,Year,Month,Gender,Mortality_Count
5506,2018.0,11.0,Hombre,3
5506,2018.0,12.0,Hombre,2
5506,2018.0,12.0,Mujer,1
5506,2019.0,1.0,Hombre,1
5506,2019.0,1.0,Mujer,1
5506,2019.0,3.0,Mujer,1
5506,2019.0,4.0,Mujer,2
5506,2019.0,5.0,Mujer,2
5506,2019.0,6.0,Mujer,3
5506,2019.0,7.0,Hombre,3
5506,2019.0,7.0,Mujer,5
5506,2019.0,8.0,Hombre,4
5506,2019.0,8.0,Mujer,1
5506,2019.0,9.0,Hombre,3
5506,2019.0,9.0,Mujer,2
5506,2019.0,10.0,Hombre,2
5506,2019.0,10.0,Mujer,6
5506,2019.0,11.0,Hombre,4
5506,2019.0,12.0,Hombre,2
5506,2019.0,12.0,Mujer,3
5601,1997.0,1.0,Hombre,3
5601,1997.0,1.0,Mujer,2
5601,1997.0,2.0,Hombre,3
5601,1997.0,2.0,Mujer,2
5601,1997.0,3.0,Hombre,3
5601,1997.0,3.0,Mujer,6
5601,1997.0,4.0,Hombre,2
5601,1997.0,4.0,Mujer,5
5601,1997.0,5.0,Hombre,10
5601,1997.0,5.0,Mujer,5
5601,1997.0,6.0,Hombre,7
5601,1997.0,6.0,Mujer,6
5601,1997.0,7.0,Hombre,6
5601,1997.0,7.0,Mujer,5
5601,1997.0,8.0,Hombre,1
5601,1997.0,8.0,Mujer,4
5601,1997.0,9.0,Hombre,8
5601,1997.0,9.0,Mujer,7
5601,1997.0,10.0,Hombre,2
5601,1997.0,10.0,Mujer,5
5601,1997.0,11.0,Hombre,2
5601,1997.0,11.0,Mujer,6
5601,1997.0,12.0,Hombre,1
5601,1997.0,12.0,Mujer,3
5601,1998.0,1.0,Hombre,1
5601,1998.0,1.0,Mujer,3
5601,1998.0,2.0,Hombre,7
5601,1998.0,2.0,Mujer,5
5601,1998.0,3.0,Hombre,5
5601,1998.0,3.0,Mujer,3
5601,1998.0,4.0,Hombre,4
5601,1998.0,4.0,Mujer,4
5601,1998.0,5.0,Hombre,5
5601,1998.0,5.0,Mujer,10
5601,1998.0,6.0,Hombre,1
5601,1998.0,6.0,Mujer,6
5601,1998.0,7.0,Hombre,5
5601,1998.0,7.0,Mujer,7
5601,1998.0,8.0,Hombre,4
5601,1998.0,8.0,Mujer,7
5601,1998.0,9.0,Hombre,6
5601,1998.0,9.0,Mujer,9
5601,1998.0,10.0,Hombre,2
5601,1998.0,10.0,Mujer,5
5601,1998.0,11.0,Hombre,4
5601,1998.0,11.0,Mujer,4
5601,1998.0,12.0,Hombre,9
5601,1998.0,12.0,Mujer,4
5601,1999.0,1.0,Hombre,5
5601,1999.0,1.0,Mujer,8
5601,1999.0,2.0,Hombre,8
5601,1999.0,2.0,Mujer,4
5601,1999.0,3.0,Hombre,3
5601,1999.0,3.0,Mujer,7
5601,1999.0,4.0,Hombre,5
5601,1999.0,4.0,Mujer,6
5601,1999.0,5.0,Hombre,4
5601,1999.0,5.0,Mujer,5
5601,1999.0,6.0,Hombre,8
5601,1999.0,6.0,Mujer,8
5601,1999.0,7.0,Hombre,7
5601,1999.0,7.0,Mujer,8
5601,1999.0,8.0,Hombre,2
5601,1999.0,8.0,Mujer,8
5601,1999.0,9.0,Hombre,1
5601,1999.0,9.0,Mujer,8
5601,1999.0,10.0,Hombre,5
5601,1999.0,10.0,Mujer,8
5601,1999.0,11.0,Hombre,3
5601,1999.0,11.0,Mujer,6
5601,1999.0,12.0,Hombre,3
5601,1999.0,12.0,Mujer,2
5601,2000.0,1.0,Hombre,3
5601,2000.0,1.0,Mujer,7
5601,2000.0,2.0,Mujer,6
5601,2000.0,3.0,Hombre,5
5601,2000.0,3.0,Mujer,4
5601,2000.0,4.0,Hombre,5
5601,2000.0,4.0,Mujer,3
5601,2000.0,5.0,Hombre,2
5601,2000.0,5.0,Mujer,7
5601,2000.0,6.0,Hombre,8
5601,2000.0,6.0,Mujer,8
5601,2000.0,7.0,Hombre,5
5601,2000.0,7.0,Mujer,7
5601,2000.0,8.0,Hombre,8
5601,2000.0,8.0,Mujer,6
5601,2000.0,9.0,Hombre,2
5601,2000.0,9.0,Mujer,5
5601,2000.0,10.0,Hombre,2
5601,2000.0,10.0,Mujer,5
5601,2000.0,11.0,Hombre,2
5601,2000.0,11.0,Mujer,6
5601,2000.0,12.0,Hombre,5
5601,2000.0,12.0,Mujer,6
5601,2001.0,1.0,Hombre,4
5601,2001.0,1.0,Mujer,6
5601,2001.0,2.0,Hombre,4
5601,2001.0,3.0,Hombre,5
5601,2001.0,3.0,Mujer,4
5601,2001.0,4.0,Hombre,3
5601,2001.0,4.0,Mujer,5
5601,2001.0,5.0,Hombre,8
5601,2001.0,5.0,Mujer,9
5601,2001.0,6.0,Hombre,3
5601,2001.0,6.0,Mujer,9
5601,2001.0,7.0,Hombre,4
5601,2001.0,7.0,Mujer,4
5601,2001.0,8.0,Hombre,7
5601,2001.0,8.0,Mujer,6
5601,2001.0,9.0,Hombre,3
5601,2001.0,9.0,Mujer,6
5601,2001.0,10.0,Hombre,10
5601,2001.0,10.0,Mujer,5
5601,2001.0,11.0,Hombre,4
5601,2001.0,11.0,Mujer,9
5601,2001.0,12.0,Hombre,1
5601,2001.0,12.0,Mujer,1
5601,2002.0,1.0,Hombre,6
5601,2002.0,1.0,Mujer,7
5601,2002.0,2.0,Hombre,3
5601,2002.0,2.0,Mujer,3
5601,2002.0,3.0,Hombre,3
5601,2002.0,3.0,Mujer,6
5601,2002.0,4.0,Hombre,7
5601,2002.0,4.0,Mujer,5
5601,2002.0,5.0,Hombre,6
5601,2002.0,5.0,Mujer,5
5601,2002.0,6.0,Hombre,9
5601,2002.0,6.0,Mujer,10
5601,2002.0,7.0,Hombre,10
5601,2002.0,7.0,Mujer,9
5601,2002.0,8.0,Hombre,3
5601,2002.0,8.0,Mujer,8
5601,2002.0,9.0,Hombre,5
5601,2002.0,9.0,Mujer,9
5601,2002.0,10.0,Hombre,8
5601,2002.0,10.0,Mujer,5
5601,2002.0,11.0,Hombre,5
5601,2002.0,11.0,Mujer,6
5601,2002.0,12.0,Hombre,4
5601,2002.0,12.0,Mujer,5
5601,2003.0,1.0,Hombre,2
5601,2003.0,1.0,Mujer,6
5601,2003.0,2.0,Hombre,1
5601,2003.0,2.0,Mujer,6
5601,2003.0,3.0,Hombre,4
5601,2003.0,3.0,Mujer,6
5601,2003.0,4.0,Hombre,8
5601,2003.0,4.0,Mujer,4
5601,2003.0,5.0,Hombre,6
5601,2003.0,5.0,Mujer,4
5601,2003.0,6.0,Hombre,3
5601,2003.0,6.0,Mujer,5
5601,2003.0,7.0,Hombre,3
5601,2003.0,7.0,Mujer,7
5601,2003.0,8.0,Hombre,4
5601,2003.0,8.0,Mujer,6
5601,2003.0,9.0,Hombre,4
5601,2003.0,9.0,Mujer,3
5601,2003.0,10.0,Hombre,1
5601,2003.0,10.0,Mujer,8
5601,2003.0,11.0,Hombre,3
5601,2003.0,11.0,Mujer,2
5601,2003.0,12.0,Hombre,3
5601,2003.0,12.0,Mujer,2
5601,2004.0,1.0,Hombre,3
5601,2004.0,1.0,Mujer,9
5601,2004.0,2.0,Hombre,5
5601,2004.0,2.0,Mujer,4
5601,2004.0,3.0,Hombre,3
5601,2004.0,3.0,Mujer,3
5601,2004.0,4.0,Hombre,2
5601,2004.0,4.0,Mujer,8
5601,2004.0,5.0,Hombre,5
5601,2004.0,5.0,Mujer,8
5601,2004.0,6.0,Hombre,2
5601,2004.0,6.0,Mujer,5
5601,2004.0,7.0,Hombre,5
5601,2004.0,7.0,Mujer,13
5601,2004.0,8.0,Mujer,7
5601,2004.0,9.0,Hombre,7
5601,2004.0,9.0,Mujer,11
5601,2004.0,10.0,Hombre,7
5601,2004.0,10.0,Mujer,5
5601,2004.0,11.0,Hombre,1
5601,2004.0,11.0,Mujer,6
5601,2004.0,12.0,Hombre,2
5601,2004.0,12.0,Mujer,3
5601,2005.0,1.0,Hombre,4
5601,2005.0,1.0,Mujer,3
5601,2005.0,2.0,Hombre,3
5601,2005.0,2.0,Mujer,4
5601,2005.0,3.0,Hombre,2
5601,2005.0,3.0,Mujer,4
5601,2005.0,4.0,Hombre,2
5601,2005.0,4.0,Mujer,3
5601,2005.0,5.0,Hombre,5
5601,2005.0,5.0,Mujer,10
5601,2005.0,6.0,Hombre,3
5601,2005.0,6.0,Mujer,5
5601,2005.0,7.0,Hombre,9
5601,2005.0,7.0,Mujer,6
5601,2005.0,8.0,Hombre,4
5601,2005.0,8.0,Mujer,7
5601,2005.0,9.0,Hombre,4
5601,2005.0,9.0,Mujer,12
5601,2005.0,10.0,Hombre,2
5601,2005.0,10.0,Mujer,9
5601,2005.0,11.0,Hombre,6
5601,2005.0,11.0,Mujer,5
5601,2005.0,12.0,Hombre,6
5601,2005.0,12.0,Mujer,6
5601,2006.0,1.0,Hombre,6
5601,2006.0,1.0,Mujer,5
5601,2006.0,2.0,Hombre,6
5601,2006.0,2.0,Mujer,3
5601,2006.0,3.0,Hombre,8
5601,2006.0,3.0,Mujer,6
5601,2006.0,4.0,Hombre,6
5601,2006.0,4.0,Mujer,4
5601,2006.0,5.0,Hombre,2
5601,2006.0,5.0,Mujer,5
5601,2006.0,6.0,Hombre,5
5601,2006.0,6.0,Mujer,10
5601,2006.0,7.0,Hombre,6
5601,2006.0,7.0,Mujer,2
5601,2006.0,8.0,Hombre,9
5601,2006.0,8.0,Mujer,5
5601,2006.0,9.0,Hombre,8
5601,2006.0,9.0,Mujer,7
5601,2006.0,10.0,Hombre,3
5601,2006.0,10.0,Mujer,4
5601,2006.0,11.0,Hombre,1
5601,2006.0,11.0,Mujer,4
5601,2006.0,12.0,Hombre,5
5601,2006.0,12.0,Mujer,4
5601,2007.0,1.0,Hombre,4
5601,2007.0,1.0,Mujer,4
5601,2007.0,2.0,Hombre,1
5601,2007.0,2.0,Mujer,7
5601,2007.0,3.0,Mujer,4
5601,2007.0,4.0,Hombre,2
5601,2007.0,4.0,Mujer,6
5601,2007.0,5.0,Hombre,6
5601,2007.0,5.0,Mujer,5
5601,2007.0,6.0,Hombre,2
5601,2007.0,6.0,Mujer,9
5601,2007.0,7.0,Hombre,8
5601,2007.0,7.0,Mujer,10
5601,2007.0,8.0,Hombre,3
5601,2007.0,8.0,Mujer,4
5601,2007.0,9.0,Hombre,2
5601,2007.0,9.0,Mujer,6
5601,2007.0,10.0,Hombre,5
5601,2007.0,10.0,Mujer,9
5601,2007.0,11.0,Hombre,5
5601,2007.0,11.0,Mujer,5
5601,2007.0,12.0,Hombre,4
5601,2007.0,12.0,Mujer,6
5601,2008.0,1.0,Hombre,3
5601,2008.0,1.0,Mujer,3
5601,2008.0,2.0,Hombre,6
5601,2008.0,2.0,Mujer,5
5601,2008.0,3.0,Hombre,5
5601,2008.0,3.0,Mujer,3
5601,2008.0,4.0,Hombre,6
5601,2008.0,4.0,Mujer,5
5601,2008.0,5.0,Hombre,4
5601,2008.0,5.0,Mujer,7
5601,2008.0,6.0,Hombre,1
5601,2008.0,6.0,Mujer,5
5601,2008.0,7.0,Hombre,4
5601,2008.0,7.0,Mujer,6
5601,2008.0,8.0,Hombre,8
5601,2008.0,8.0,Mujer,3
5601,2008.0,9.0,Hombre,4
5601,2008.0,9.0,Mujer,5
5601,2008.0,10.0,Hombre,5
5601,2008.0,10.0,Mujer,4
5601,2008.0,11.0,Hombre,2
5601,2008.0,11.0,Mujer,3
5601,2008.0,12.0,Hombre,1
5601,2008.0,12.0,Mujer,2
5601,2009.0,1.0,Hombre,2
5601,2009.0,1.0,Mujer,6
5601,2009.0,2.0,Hombre,6
5601,2009.0,2.0,Mujer,2
5601,2009.0,3.0,Hombre,7
5601,2009.0,3.0,Mujer,5
5601,2009.0,4.0,Hombre,1
5601,2009.0,4.0,Mujer,2
5601,2009.0,5.0,Hombre,4
5601,2009.0,5.0,Mujer,5
5601,2009.0,6.0,Hombre,4
5601,2009.0,6.0,Mujer,2
5601,2009.0,7.0,Hombre,4
5601,2009.0,7.0,Mujer,7
5601,2009.0,8.0,Hombre,5
5601,2009.0,8.0,Mujer,5
5601,2009.0,9.0,Hombre,3
5601,2009.0,9.0,Mujer,6
5601,2009.0,10.0,Hombre,6
5601,2009.0,10.0,Mujer,6
5601,2009.0,11.0,Hombre,5
5601,2009.0,11.0,Mujer,5
5601,2009.0,12.0,Hombre,6
5601,2009.0,12.0,Mujer,6
5601,2010.0,1.0,Hombre,8
5601,2010.0,1.0,Mujer,7
5601,2010.0,2.0,Hombre,6
5601,2010.0,2.0,Mujer,2
5601,2010.0,3.0,Hombre,5
5601,2010.0,3.0,Mujer,6
5601,2010.0,4.0,Hombre,5
5601,2010.0,4.0,Mujer,4
5601,2010.0,5.0,Hombre,9
5601,2010.0,5.0,Mujer,6
5601,2010.0,6.0,Hombre,6
5601,2010.0,6.0,Mujer,3
5601,2010.0,7.0,Hombre,7
5601,2010.0,7.0,Mujer,7
5601,2010.0,8.0,Hombre,8
5601,2010.0,8.0,Mujer,5
5601,2010.0,9.0,Hombre,10
5601,2010.0,9.0,Mujer,4
5601,2010.0,10.0,Hombre,3
5601,2010.0,10.0,Mujer,8
5601,2010.0,11.0,Hombre,6
5601,2010.0,11.0,Mujer,10
5601,2010.0,12.0,Hombre,5
5601,2010.0,12.0,Mujer,7
5601,2011.0,1.0,Hombre,6
5601,2011.0,1.0,Mujer,5
5601,2011.0,2.0,Hombre,4
5601,2011.0,2.0,Mujer,3
5601,2011.0,3.0,Hombre,3
5601,2011.0,3.0,Mujer,3
5601,2011.0,4.0,Hombre,5
5601,2011.0,4.0,Mujer,2
5601,2011.0,5.0,Hombre,6
5601,2011.0,5.0,Mujer,6
5601,2011.0,6.0,Hombre,9
5601,2011.0,6.0,Mujer,10
5601,2011.0,7.0,Hombre,8
5601,2011.0,7.0,Mujer,10
5601,2011.0,8.0,Hombre,5
5601,2011.0,8.0,Mujer,4
5601,2011.0,9.0,Hombre,3
5601,2011.0,9.0,Mujer,1
5601,2011.0,10.0,Hombre,10
5601,2011.0,10.0,Mujer,4
5601,2011.0,11.0,Hombre,4
5601,2011.0,11.0,Mujer,5
5601,2011.0,12.0,Hombre,3
5601,2011.0,12.0,Mujer,8
5601,2012.0,1.0,Hombre,2
5601,2012.0,1.0,Mujer,5
5601,2012.0,2.0,Hombre,4
5601,2012.0,2.0,Mujer,7
5601,2012.0,3.0,Hombre,5
5601,2012.0,3.0,Mujer,7
5601,2012.0,4.0,Hombre,5
5601,2012.0,4.0,Mujer,12
5601,2012.0,5.0,Hombre,3
5601,2012.0,5.0,Mujer,10
5601,2012.0,6.0,Hombre,7
5601,2012.0,6.0,Mujer,6
5601,2012.0,7.0,Hombre,7
5601,2012.0,7.0,Mujer,8
5601,2012.0,8.0,Hombre,8
5601,2012.0,8.0,Mujer,12
5601,2012.0,9.0,Hombre,6
5601,2012.0,9.0,Mujer,7
5601,2012.0,10.0,Hombre,6
5601,2012.0,10.0,Mujer,6
5601,2012.0,11.0,Hombre,6
5601,2012.0,11.0,Mujer,4
5601,2012.0,12.0,Hombre,4
5601,2012.0,12.0,Mujer,5
5601,2013.0,1.0,Hombre,4
5601,2013.0,1.0,Mujer,4
5601,2013.0,2.0,Hombre,6
5601,2013.0,2.0,Mujer,7
5601,2013.0,3.0,Hombre,4
5601,2013.0,3.0,Mujer,7
5601,2013.0,4.0,Hombre,8
5601,2013.0,4.0,Mujer,7
5601,2013.0,5.0,Hombre,4
5601,2013.0,5.0,Mujer,12
5601,2013.0,6.0,Hombre,10
5601,2013.0,6.0,Mujer,6
5601,2013.0,7.0,Hombre,4
5601,2013.0,7.0,Mujer,9
5601,2013.0,8.0,Hombre,5
5601,2013.0,8.0,Mujer,8
5601,2013.0,9.0,Hombre,6
5601,2013.0,9.0,Mujer,5
5601,2013.0,10.0,Hombre,15
5601,2013.0,10.0,Mujer,6
5601,2013.0,11.0,Hombre,5
5601,2013.0,11.0,Mujer,8
5601,2013.0,12.0,Hombre,7
5601,2013.0,12.0,Mujer,10
5601,2014.0,1.0,Hombre,4
5601,2014.0,1.0,Mujer,8
5601,2014.0,2.0,Hombre,1
5601,2014.0,2.0,Mujer,4
5601,2014.0,3.0,Hombre,4
5601,2014.0,3.0,Mujer,5
5601,2014.0,4.0,Hombre,13
5601,2014.0,4.0,Mujer,2
5601,2014.0,5.0,Hombre,9
5601,2014.0,5.0,Mujer,6
5601,2014.0,6.0,Hombre,4
5601,2014.0,6.0,Mujer,7
5601,2014.0,7.0,Hombre,9
5601,2014.0,7.0,Mujer,12
5601,2014.0,8.0,Hombre,8
5601,2014.0,8.0,Mujer,8
5601,2014.0,9.0,Hombre,4
5601,2014.0,9.0,Mujer,9
5601,2014.0,10.0,Hombre,4
5601,2014.0,10.0,Mujer,5
5601,2014.0,11.0,Hombre,3
5601,2014.0,11.0,Mujer,10
5601,2014.0,12.0,Hombre,5
5601,2014.0,12.0,Mujer,7
5601,2015.0,1.0,Hombre,4
5601,2015.0,1.0,Mujer,8
5601,2015.0,2.0,Hombre,6
5601,2015.0,2.0,Mujer,4
5601,2015.0,3.0,Hombre,5
5601,2015.0,3.0,Mujer,12
5601,2015.0,4.0,Hombre,10
5601,2015.0,4.0,Mujer,8
5601,2015.0,5.0,Hombre,5
5601,2015.0,5.0,Mujer,9
5601,2015.0,6.0,Hombre,12
5601,2015.0,6.0,Mujer,11
5601,2015.0,7.0,Hombre,7
5601,2015.0,7.0,Mujer,10
5601,2015.0,8.0,Hombre,8
5601,2015.0,8.0,Mujer,2
5601,2015.0,9.0,Hombre,11
5601,2015.0,9.0,Mujer,16
5601,2015.0,10.0,Hombre,5
5601,2015.0,10.0,Mujer,11
5601,2015.0,11.0,Hombre,6
5601,2015.0,11.0,Mujer,5
5601,2015.0,12.0,Hombre,2
5601,2015.0,12.0,Mujer,9
5601,2016.0,1.0,Hombre,6
5601,2016.0,1.0,Mujer,5
5601,2016.0,2.0,Hombre,1
5601,2016.0,2.0,Mujer,7
5601,2016.0,3.0,Hombre,3
5601,2016.0,3.0,Mujer,6
5601,2016.0,4.0,Hombre,4
5601,2016.0,4.0,Mujer,5
5601,2016.0,5.0,Hombre,7
5601,2016.0,5.0,Mujer,11
5601,2016.0,6.0,Hombre,7
5601,2016.0,6.0,Mujer,10
5601,2016.0,7.0,Hombre,9
5601,2016.0,7.0,Mujer,8
5601,2016.0,8.0,Hombre,6
5601,2016.0,8.0,Mujer,7
5601,2016.0,9.0,Hombre,4
5601,2016.0,9.0,Mujer,10
5601,2016.0,10.0,Hombre,5
5601,2016.0,10.0,Mujer,9
5601,2016.0,11.0,Hombre,5
5601,2016.0,11.0,Mujer,4
5601,2016.0,12.0,Hombre,7
5601,2016.0,12.0,Mujer,4
5601,2017.0,1.0,Hombre,5
5601,2017.0,1.0,Mujer,4
5601,2017.0,2.0,Hombre,1
5601,2017.0,2.0,Mujer,5
5601,2017.0,3.0,Hombre,2
5601,2017.0,3.0,Mujer,3
5601,2017.0,4.0,Hombre,5
5601,2017.0,4.0,Mujer,10
5601,2017.0,5.0,Hombre,4
5601,2017.0,5.0,Mujer,6
5601,2017.0,6.0,Hombre,8
5601,2017.0,6.0,Mujer,8
5601,2017.0,7.0,Hombre,9
5601,2017.0,7.0,Mujer,17
5601,2017.0,8.0,Hombre,4
5601,2017.0,8.0,Mujer,12
5601,2017.0,9.0,Hombre,8
5601,2017.0,9.0,Mujer,7
5601,2017.0,10.0,Hombre,7
5601,2017.0,10.0,Mujer,11
5601,2017.0,11.0,Hombre,5
5601,2017.0,11.0,Mujer,6
5601,2017.0,12.0,Hombre,3
5601,2017.0,12.0,Mujer,3
5601,2018.0,1.0,Hombre,4
5601,2018.0,1.0,Mujer,9
5601,2018.0,2.0,Hombre,4
5601,2018.0,2.0,Mujer,2
5601,2018.0,3.0,Hombre,6
5601,2018.0,3.0,Mujer,7
5601,2018.0,4.0,Hombre,3
5601,2018.0,4.0,Mujer,6
5601,2018.0,5.0,Hombre,15
5601,2018.0,5.0,Mujer,7
5601,2018.0,6.0,Hombre,11
5601,2018.0,6.0,Mujer,9
5601,2018.0,7.0,Hombre,12
5601,2018.0,7.0,Mujer,8
5601,2018.0,8.0,Hombre,8
5601,2018.0,8.0,Mujer,10
5601,2018.0,9.0,Hombre,9
5601,2018.0,9.0,Mujer,8
5601,2018.0,10.0,Hombre,3
5601,2018.0,10.0,Mujer,5
5601,2018.0,11.0,Hombre,2
5601,2018.0,11.0,Mujer,5
5601,2018.0,12.0,Hombre,3
5601,2018.0,12.0,Mujer,12
5601,2019.0,1.0,Hombre,3
5601,2019.0,1.0,Mujer,8
5601,2019.0,2.0,Hombre,3
5601,2019.0,2.0,Mujer,5
5601,2019.0,3.0,Hombre,9
5601,2019.0,3.0,Mujer,12
5601,2019.0,4.0,Hombre,9
5601,2019.0,4.0,Mujer,4
5601,2019.0,5.0,Mujer,7
5601,2019.0,6.0,Hombre,8
5601,2019.0,6.0,Mujer,6
5601,2019.0,7.0,Hombre,15
5601,2019.0,7.0,Mujer,10
5601,2019.0,8.0,Hombre,10
5601,2019.0,8.0,Mujer,10
5601,2019.0,9.0,Hombre,8
5601,2019.0,9.0,Mujer,8
5601,2019.0,10.0,Hombre,6
5601,2019.0,10.0,Mujer,7
5601,2019.0,11.0,Hombre,9
5601,2019.0,11.0,Mujer,5
5601,2019.0,12.0,Hombre,10
5601,2019.0,12.0,Mujer,3
5602,1997.0,8.0,Hombre,1
5602,1997.0,9.0,Mujer,2
5602,1998.0,1.0,Mujer,3
5602,1998.0,2.0,Hombre,1
5602,1998.0,2.0,Mujer,1
5602,1998.0,3.0,Hombre,2
5602,1998.0,3.0,Mujer,2
5602,1998.0,10.0,Mujer,1
5602,1999.0,4.0,Hombre,1
5602,1999.0,4.0,Mujer,2
5602,1999.0,5.0,Hombre,1
5602,1999.0,6.0,Hombre,1
5602,1999.0,6.0,Mujer,1
5602,1999.0,7.0,Hombre,1
5602,1999.0,8.0,Hombre,1
5602,2000.0,2.0,Mujer,1
5602,2000.0,3.0,Mujer,1
5602,2000.0,4.0,Mujer,3
5602,2000.0,5.0,Mujer,1
5602,2000.0,11.0,Mujer,1
5602,2000.0,12.0,Mujer,1
5602,2001.0,2.0,Hombre,1
5602,2001.0,4.0,Mujer,3
5602,2001.0,5.0,Hombre,1
5602,2001.0,5.0,Mujer,1
5602,2001.0,6.0,Hombre,1
5602,2001.0,7.0,Hombre,1
5602,2001.0,8.0,Hombre,1
5602,2001.0,8.0,Mujer,1
5602,2001.0,11.0,Mujer,1
5602,2001.0,12.0,Mujer,1
5602,2002.0,2.0,Mujer,1
5602,2002.0,6.0,Hombre,1
5602,2002.0,7.0,Hombre,1
5602,2002.0,9.0,Hombre,2
5602,2002.0,10.0,Hombre,1
5602,2002.0,11.0,Hombre,2
5602,2003.0,2.0,Hombre,1
5602,2003.0,3.0,Hombre,1
5602,2003.0,5.0,Mujer,1
5602,2003.0,6.0,Mujer,1
5602,2003.0,7.0,Hombre,1
5602,2003.0,7.0,Mujer,1
5602,2003.0,9.0,Hombre,1
5602,2003.0,9.0,Mujer,1
5602,2003.0,12.0,Hombre,1
5602,2004.0,1.0,Mujer,2
5602,2004.0,2.0,Hombre,1
5602,2004.0,3.0,Hombre,2
5602,2004.0,6.0,Hombre,2
5602,2004.0,7.0,Hombre,1
5602,2004.0,7.0,Mujer,2
5602,2004.0,8.0,Hombre,1
5602,2004.0,8.0,Mujer,1
5602,2004.0,9.0,Hombre,2
5602,2004.0,10.0,Mujer,1
5602,2004.0,11.0,Mujer,3
5602,2004.0,12.0,Hombre,1
5602,2005.0,2.0,Hombre,1
5602,2005.0,3.0,Hombre,1
5602,2005.0,3.0,Mujer,1
5602,2005.0,4.0,Hombre,2
5602,2005.0,6.0,Hombre,2
5602,2005.0,7.0,Mujer,1
5602,2005.0,8.0,Mujer,1
5602,2005.0,10.0,Hombre,1
5602,2005.0,11.0,Hombre,1
5602,2005.0,12.0,Hombre,1
5602,2005.0,12.0,Mujer,1
5602,2006.0,2.0,Mujer,1
5602,2006.0,5.0,Hombre,1
5602,2006.0,7.0,Mujer,1
5602,2006.0,8.0,Hombre,1
5602,2006.0,9.0,Mujer,1
5602,2006.0,10.0,Mujer,1
5602,2007.0,1.0,Hombre,1
5602,2007.0,5.0,Mujer,1
5602,2007.0,6.0,Hombre,1
5602,2007.0,6.0,Mujer,2
5602,2007.0,7.0,Hombre,1
5602,2007.0,7.0,Mujer,2
5602,2007.0,8.0,Hombre,1
5602,2007.0,9.0,Mujer,1
5602,2007.0,10.0,Mujer,1
5602,2007.0,11.0,Hombre,1
5602,2007.0,11.0,Mujer,1
5602,2007.0,12.0,Mujer,1
5602,2008.0,2.0,Hombre,2
5602,2008.0,6.0,Hombre,1
5602,2008.0,7.0,Hombre,1
5602,2008.0,8.0,Hombre,1
5602,2008.0,9.0,Hombre,2
5602,2009.0,1.0,Hombre,1
5602,2009.0,2.0,Mujer,2
5602,2009.0,5.0,Mujer,2
5602,2009.0,6.0,Mujer,1
5602,2009.0,7.0,Mujer,2
5602,2009.0,8.0,Hombre,1
5602,2009.0,10.0,Hombre,1
5602,2009.0,11.0,Hombre,1
5602,2009.0,11.0,Mujer,1
5602,2009.0,12.0,Mujer,2
5602,2010.0,1.0,Hombre,2
5602,2010.0,3.0,Hombre,1
5602,2010.0,3.0,Mujer,1
5602,2010.0,4.0,Mujer,1
5602,2010.0,5.0,Hombre,1
5602,2010.0,7.0,Hombre,3
5602,2010.0,7.0,Mujer,1
5602,2010.0,8.0,Hombre,1
5602,2010.0,8.0,Mujer,2
5602,2010.0,9.0,Mujer,1
5602,2010.0,10.0,Hombre,3
5602,2010.0,12.0,Hombre,1
5602,2011.0,1.0,Hombre,1
5602,2011.0,2.0,Mujer,1
5602,2011.0,5.0,Hombre,3
5602,2011.0,6.0,Mujer,1
5602,2011.0,7.0,Hombre,2
5602,2011.0,7.0,Mujer,1
5602,2011.0,8.0,Hombre,1
5602,2011.0,9.0,Hombre,1
5602,2011.0,9.0,Mujer,1
5602,2011.0,10.0,Hombre,1
5602,2011.0,10.0,Mujer,1
5602,2011.0,11.0,Hombre,1
5602,2011.0,12.0,Hombre,1
5602,2011.0,12.0,Mujer,2
5602,2012.0,1.0,Hombre,1
5602,2012.0,2.0,Hombre,2
5602,2012.0,2.0,Mujer,1
5602,2012.0,4.0,Mujer,3
5602,2012.0,5.0,Hombre,1
5602,2012.0,6.0,Hombre,3
5602,2012.0,7.0,Hombre,1
5602,2012.0,7.0,Mujer,3
5602,2012.0,9.0,Mujer,1
5602,2012.0,10.0,Hombre,2
5602,2012.0,10.0,Mujer,1
5602,2012.0,11.0,Mujer,1
5602,2012.0,12.0,Hombre,1
5602,2012.0,12.0,Mujer,1
5602,2013.0,1.0,Mujer,1
5602,2013.0,2.0,Hombre,1
5602,2013.0,2.0,Mujer,2
5602,2013.0,4.0,Hombre,1
5602,2013.0,5.0,Hombre,1
5602,2013.0,6.0,Mujer,1
5602,2013.0,7.0,Hombre,2
5602,2013.0,8.0,Hombre,1
5602,2013.0,10.0,Hombre,2
5602,2013.0,10.0,Mujer,3
5602,2013.0,11.0,Hombre,4
5602,2013.0,11.0,Mujer,1
5602,2014.0,1.0,Mujer,1
5602,2014.0,3.0,Mujer,1
5602,2014.0,4.0,Mujer,1
5602,2014.0,6.0,Hombre,1
5602,2014.0,6.0,Mujer,1
5602,2014.0,8.0,Mujer,1
5602,2014.0,9.0,Hombre,1
5602,2014.0,10.0,Mujer,2
5602,2014.0,12.0,Mujer,2
5602,2015.0,1.0,Mujer,1
5602,2015.0,3.0,Mujer,2
5602,2015.0,4.0,Hombre,2
5602,2015.0,4.0,Mujer,1
